Shared topic 3,Shared topic 6,Shared topic 8,Shared topic 9,Shared topic 10,Omics 1 private topic 3,Omics 1 private topic 9,Omics 2 private topic 4,Omics 2 private topic 8
-0.12224184,-0.467795,-0.3750169,-0.39529896,-0.38724717,-0.06883496,-0.15814869,-0.34952882,-0.2533534
-0.8888095,-0.13202238,-0.4342977,-0.29892883,-0.027175251,0.059570655,-0.10197683,-0.4053796,-0.88365763
0.18702297,-0.7115514,-0.6193137,-0.5271492,-0.6543077,0.13756192,-0.17127687,-0.19676739,-0.527271
-0.44608885,-0.054124124,-0.044424213,-0.15557244,0.061819315,0.19329797,-0.88989323,-0.28645858,3.655315
-0.24636891,-0.4927082,-0.6175243,-0.26242718,-0.20294812,-0.2340234,-0.37440202,-0.25479418,-0.11991068
-1.0111877,-1.253156,-0.53409725,-0.8118897,-1.1541908,3.6937294,-0.47140026,-0.32321,-0.13523677
-0.39637282,-0.31858945,-0.14406773,-0.3938074,0.028181806,-0.17892955,0.016465088,-0.39339155,0.033229258
-1.0754122,-0.22731894,-0.061762452,-0.5997564,-0.29718253,3.7879322,-0.6398784,-0.13389748,-0.011256379
-0.4267528,1.2794962,-0.46830723,-0.48577118,0.3897686,-1.2344409,3.5366879,-0.3221242,0.8850784
0.07615444,-0.20949772,-0.30077776,3.2912436,0.1599546,0.5276149,-1.3204858,-0.49789917,-0.17074761
-0.59974605,-0.29997218,-0.13723746,-0.80353224,0.06405176,-0.30537975,-0.40649614,3.1371934,-0.6670983
0.050092295,0.6784492,-0.002257541,-0.07728641,-0.606096,-0.22886956,-0.16923963,-0.028192528,0.021293335
-0.43919715,-0.08000696,3.717535,-0.46557367,-0.3705115,-0.20999648,-0.144846,-0.5413836,-0.55650926
-0.46073,-0.4162224,-0.38295904,-0.098333016,-0.9812312,-1.346923,3.7171504,-0.53093064,-0.5726915
-0.036405206,0.10590206,-0.20128156,-0.21175374,0.003123157,-0.30121157,-0.016448256,3.175457,-0.5597273
0.25738066,-0.48044476,-0.34993428,-0.06399556,0.14067744,3.6082466,-0.5772385,0.15634689,-0.25008056
0.39215547,-0.82389677,-0.49938565,-0.16605254,-0.22422759,-0.2638947,-0.1158448,-0.3321936,0.2146322
0.3308766,-0.55666435,3.8636189,-0.2651359,-0.21202439,-0.29293856,-0.28008974,-0.3804999,-0.594143
-0.14252149,-0.52741873,-0.5694097,-0.37233317,-0.22930619,-1.1070336,-0.42867765,-0.3475331,-0.039473824
-0.3155589,0.16639902,-0.19561839,-0.23654012,0.81005514,3.6714318,-0.55353206,-0.14930323,-0.24942926
-0.61597043,-0.20692259,-0.51797855,-0.31735733,3.5302052,-0.50275415,-0.21508852,-0.5491634,-0.4956812
-0.18377079,-0.8018835,3.1555629,-0.544234,-0.39614406,-0.30581832,-0.42162564,-0.46662983,-0.05904711
-0.35030112,-0.11509888,-0.11439895,-0.16962846,0.66105586,-0.5225932,0.17501,-0.32358572,3.9592218
0.16983753,-0.005179172,-0.15244263,-0.115920976,-0.1112435,-0.05423725,-0.14655009,-0.38242465,-0.025478112
0.21231633,0.16767244,3.6289866,-0.31087106,0.013180599,-0.030767238,-0.22595134,-0.534096,-0.5787992
-0.34401956,0.14494067,-0.11563048,-0.7561412,-0.16392767,-0.19487719,-0.29530632,-0.38832664,-0.23148355
0.1337973,0.077383876,-0.331116,-0.49276718,-0.88543856,-1.1107601,3.6498363,-0.3194371,0.31607342
0.029752478,-0.6638718,3.7163715,-0.2817988,-0.421771,-0.14115885,-0.34097064,-0.30630785,-0.24984442
-0.29381096,-0.41458488,-0.34466544,-0.33176357,-0.18755977,-0.025556225,-0.17527145,-0.34207535,-0.051530126
-0.10391748,-0.042501338,0.29545873,-0.22346522,0.6606911,0.018532677,-0.29334652,-0.44328332,0.2576412
0.022952944,4.1028423,0.34955797,-0.24667668,-0.117237255,0.16492382,-0.2711525,-0.388915,-0.384958
-0.007997483,-0.05423636,-0.24841642,-0.16508064,-0.14627214,-0.13506323,-0.062797755,-0.21527572,-0.11430406
-0.6531514,-0.11576137,-0.3137458,-0.24317047,-0.9118709,0.25792974,-0.11141599,2.4844666,-0.5597939
0.22923729,0.5238641,-0.0285592,-0.06286478,-0.36343485,0.14242746,0.017343389,-0.19228813,-0.27395
-0.4648667,-0.13709694,-0.07192751,-0.23477247,-0.28125775,-0.0665544,-0.17722972,3.3657646,-0.6854159
-0.19021316,-0.41197503,-0.46412826,-0.3999122,-0.6796307,3.4604566,-0.90035605,-0.35667276,-0.11467804
0.35953388,0.053802073,-0.1640713,-0.12866156,-0.5011217,3.5252397,-0.6319141,-0.3520558,-0.16449216
0.35561517,-0.004950214,-0.83232504,-0.057870075,-0.5412822,-0.2613481,-0.1701579,-0.26449138,0.2154053
2.751899,-0.014990598,0.24971955,-0.33417967,0.1475999,-0.22402526,-0.40398568,-0.3321628,-0.1881679
-0.26743534,-0.16845113,-0.22562344,-0.30836144,-0.31135708,-0.18808845,-0.15894617,-0.31142133,-0.59598565
-0.45850947,0.3780875,-0.078483135,-0.12640572,-0.7235176,-0.60232806,-0.32175383,-0.10504579,0.08413625
-0.31187135,-0.3145199,-0.35962233,-0.27496862,-0.45154876,-0.28338423,-0.09204625,-0.15351309,0.047427557
-0.13885622,-0.13991143,-0.19650571,-0.27394763,0.4565685,-0.069359995,-0.16694188,-0.32995617,-0.25823164
-0.16477121,0.1089764,0.42997968,-0.18452513,-0.35799518,0.19180615,-1.3098987,-0.32954943,0.084633395
-0.8137065,-0.50365406,-0.30747068,-0.26697376,-0.13137366,-0.027919784,-0.1443091,-0.3184022,-0.13764496
-0.75222766,-0.07172334,-0.041940637,-0.483457,0.0857068,-0.30793816,-0.14144966,-0.21312499,-0.092632815
-1.0297832,-0.6362449,0.5531095,0.15624495,-0.30405617,0.03332058,-0.064641565,-0.2875876,0.16941471
-0.27987134,0.24747649,-0.27925044,-0.15646914,-0.032067668,3.8329575,-0.63593984,-0.3346598,-0.21052875
-0.3320145,0.10346524,0.22113842,3.0080137,-0.07634325,-0.25598434,-0.27533624,-0.5802235,-0.20192003
-0.47217834,0.15802225,-0.29013503,-0.18440643,-0.1744988,0.07118908,-0.34645605,3.1391044,-0.50628805
2.169611,-0.1602293,0.050060794,-0.1437348,-0.064139545,-0.65377134,-0.13686581,0.49727452,-0.1737702
-0.14651419,-0.015281305,-0.31447113,-0.35675445,1.3275906,0.32470632,-0.5893378,0.8229985,-0.593777
-0.1804392,0.62468654,-0.3722158,-0.024697252,0.3704373,2.8422058,-0.65348756,-0.22784305,-0.17489624
0.33289108,-0.80608445,-0.22571872,-0.080545455,-0.26630217,-1.183472,-0.80765057,-0.2789351,3.875553
-0.39276665,0.39836705,-0.09865381,0.08034759,3.7247624,-0.041028284,0.55973315,-0.57869136,-0.48068732
-0.250354,0.035265036,-0.29145572,-0.30526978,0.60025406,3.605191,-0.5767562,0.036309384,-0.20615378
0.4301749,0.06318094,-0.37140924,-0.05094627,1.033375,0.07302387,-0.07984357,-0.3428871,0.17495693
3.5098057,0.049474746,-0.67000246,-0.33067095,-0.16756418,-0.36833343,-0.13229027,-0.40235063,-0.10402543
-0.27563545,-0.59716827,-0.5358679,0.41203886,-0.35830426,-0.39243144,-0.36122602,-0.1761308,-0.18308556
-0.015417486,-0.84874856,-0.30252025,-0.64748865,-1.1948495,3.5528955,-0.42803845,-0.1859343,-0.18084086
0.1455414,-0.048434705,0.051063698,-0.13843277,-0.24067593,-0.7714823,2.1315,-0.36149433,-0.001555849
-0.17329285,-0.4694062,-0.041032188,-0.25698647,-0.4393233,-0.448319,-0.3514027,-0.3207044,-0.11804279
-0.30007106,0.1453612,-0.1964015,-0.24892247,0.21238947,0.83568615,-0.4694135,-0.3030123,0.023697007
0.07353453,-0.07629164,-0.08507509,-0.17547539,-0.29609442,-1.0058026,2.6454577,-0.45033905,0.18543047
-0.046226967,0.38622755,-0.5572324,-0.5089142,0.3698477,0.19472761,-0.14439544,-0.3650756,-0.04709035
-0.18986093,-0.012793779,0.033862233,4.4212933,-0.38699916,-0.24729934,-0.19432925,-0.5864738,-0.23855923
3.5379028,-0.085832074,-0.2811359,-0.13648559,-0.4347952,-0.26422787,-0.25402123,-0.41971284,-0.18107627
-0.018392228,0.041032635,3.8112967,-0.037358806,-0.04700315,-0.30080262,-0.1880309,-0.5516081,-0.63681674
-0.76426685,0.08735911,-0.394607,-0.47693533,-0.38097072,-0.05085035,-0.24950466,2.860816,-0.60766155
-0.74480927,0.15420236,-0.006484069,-0.10490172,-0.30016527,0.22035557,-0.46968284,3.1352336,-0.8370824
-0.73621774,0.6584106,-0.61805344,-0.54016906,-0.08187933,-0.001796159,-0.09083085,-0.20361838,-0.007582685
-0.3334809,0.16319585,-0.24786066,-0.09539948,-0.8420094,-1.2877519,3.7049053,-0.41003463,0.07407384
0.17132476,-0.2683673,-0.30306414,-0.16744204,-0.3413642,-0.05965537,-0.05829584,-0.1856523,-0.18340902
-0.35298765,-0.14275658,-0.2027335,-0.20267105,-0.21097562,0.022581639,-0.19832908,-0.1416086,0.12057244
-0.192597,-0.21970303,-0.13748343,3.631732,-0.08555695,-0.30561674,-0.6026055,-0.53140664,-0.24956578
0.000568204,0.12746778,3.9402468,-0.5554996,-0.33134237,-0.18692501,-0.22720142,-0.5030897,-0.53431123
-0.16643403,-0.3656371,-0.31405413,3.245816,-0.6744491,-0.14249988,-0.21132188,-0.516208,-0.11962987
-0.10611744,-0.11421904,-0.51073444,-0.098903775,-0.27052775,-0.2597962,-0.19476923,-0.31363493,0.27665132
-0.09795067,-0.10784572,-0.09850185,-0.20455302,-0.011430867,0.002313508,-0.44069707,3.075079,-0.63020515
-1.2767683,0.35785848,0.089347005,-0.3478615,0.050015226,0.22241253,-0.4712712,3.165662,-0.8859821
0.25912684,-0.27299315,-0.5474416,-0.2254376,-0.15341985,3.7548006,-0.60967046,-0.06351435,-0.15444577
-0.30915815,-0.15497144,-0.36109158,-0.1513264,-0.12331711,-0.93371147,-0.8092731,-0.2988828,-0.14841464
-0.07423777,0.25104368,-0.38464025,0.109861724,0.34235877,0.1771705,-0.45330405,3.0732698,-0.7590766
0.8313126,4.662304,0.047045644,-0.59144765,-0.12751469,0.030871188,-0.077685855,-0.35571876,-0.53063834
-0.46213862,-0.15401793,-0.2542159,-0.12867963,-1.0156221,-0.15685186,-0.22663,-0.42686743,4.0992618
-0.29832235,4.4095154,-0.31637636,-0.26522565,-0.12291984,0.010722826,-0.09941159,-0.44322354,-0.2696072
0.19284578,0.590756,0.04416862,-0.29497635,-0.14673956,0.123432055,-0.45980006,3.1254573,-0.8149185
-0.06982763,-0.10284999,-0.102762006,-0.2221432,-0.008937433,-0.079598494,-0.1836324,-0.4263736,-0.22643928
-0.4057388,-0.15181413,-0.25250548,0.008787513,-0.13858806,0.13083607,-0.21312115,-0.32972342,-0.33735582
-0.31557986,-0.04127182,0.20001213,-0.2528337,0.7614283,0.058464322,-0.13703835,-0.08089611,-0.13498798
0.13398765,-0.5092767,-0.3722598,-0.11654564,-0.58504426,0.17180432,0.076982655,-0.14457396,-0.16587372
-0.26497248,-0.25020644,-0.28531194,-0.24851221,-0.24670559,0.08399849,-0.14836726,0.037879147,-0.28067815
-0.6344371,-0.6282083,-0.14930871,-0.6323404,0.2575044,0.16925661,-0.13631868,-0.30253822,-0.5447067
-0.15337437,-0.15086266,-0.38032275,-0.23586227,-0.30005333,-1.1306254,3.281313,-0.41589522,0.015052352
-0.43958092,-0.69474626,-0.17909233,-0.28278083,3.1486702,0.07166625,-0.2037675,-0.4664238,-0.48120907
-0.07120256,0.08651912,-0.42604578,-0.036335524,-0.23201881,0.16229403,-0.12580383,-0.23025133,-0.19435231
0.033204563,-0.08428792,-0.12016143,-0.09080755,-0.60246086,0.067822695,-0.35101923,3.1512198,-0.5132506
-0.05977232,0.006067932,0.048362345,-0.3808514,0.13814852,-0.19488886,0.30594352,-0.31234127,-0.53973544
-0.12781061,0.3122906,-0.6358163,-0.30662352,3.7579107,-0.30788344,-0.14146715,-0.39183122,-0.42032987
-0.18804951,-0.18196021,-0.24421391,-0.16865067,-0.14301008,-0.3204281,0.1236911,-0.25622484,-0.16662827
-0.10067852,0.07342261,0.27475414,-0.43096432,-0.18791752,-0.50816715,-0.53231037,-0.3081529,3.9885385
0.24449302,0.06433194,0.02612473,-0.2010715,3.552144,-0.1809073,-0.22788504,-0.58234537,-0.24127625
0.079197615,-0.13108885,-0.53594565,-0.2742551,-0.20899269,3.7623086,-0.63347745,-0.3084965,-0.11434363
0.08210741,0.047489896,-0.39381102,-0.1763849,3.362964,-0.30655968,-0.0351803,-0.33266774,-0.16339535
-0.37940568,0.04920394,-0.1730387,-0.1290169,-0.04601498,3.6143396,-0.56377083,-0.4063276,-0.22611012
-0.3301975,0.52498466,0.29567266,-0.641346,0.05707795,-0.15778,0.004541311,-0.24897161,0.21264616
0.21871293,-0.7159689,-0.28738904,-0.28936434,-0.768698,-0.078063324,-0.16838774,3.165707,-0.7560726
3.0377843,-0.15052429,0.035731155,-0.40016025,-0.27240282,-0.23670721,-0.28569767,-0.46230176,-0.33160666
-0.2764184,-0.4634009,-0.6529806,-0.23725617,-0.2910046,-0.45427805,-0.053291768,-0.30785426,-0.103499055
0.055729877,-0.1152588,-0.27976704,-0.12127615,3.9241533,0.04389016,-0.216722,-0.47286618,-0.58463305
-0.27548984,4.672784,-0.11805282,-0.23359543,-0.44741917,-0.17051412,-0.11677696,-0.46233398,-0.23578836
-0.035111003,-0.106158435,-0.19187203,-0.2298562,0.07023387,-0.0934265,-0.3444652,-0.38984498,2.0960178
-0.6566417,-0.20163493,0.006229326,-0.2699674,-0.5437832,-1.1911327,3.5164142,-0.23580861,-0.42720073
-0.100379676,-0.24131608,-0.19805716,-0.2318247,0.19293188,0.11635905,-0.020807935,-0.21628314,-0.25395015
-0.6274318,0.01593256,3.934514,-0.7781563,-0.07534093,-0.2397357,-0.22897893,-0.47925943,-0.6974846
-0.33744943,-0.44758284,-0.23549668,-0.34338295,-0.24694008,0.058932777,-0.054913115,-0.24733496,-0.07098102
3.4657516,-0.3577091,-0.49583757,-0.22540292,-0.29529238,-0.17529267,-0.27812207,-0.38454306,-0.14155924
-0.656982,0.30334055,-0.30482563,-0.31029683,-0.097166,-0.049224954,-0.43081817,3.0995154,-0.75441545
-0.37538493,-0.16626307,-0.25052294,-0.18099508,-0.18748999,-0.45912662,0.1030243,-0.41435692,-0.37366948
-0.37735614,0.09174449,-0.43159673,-0.34696218,-0.20517305,-0.055642888,-0.08325005,-0.35978487,-0.14549266
-0.1075465,1.5800629,0.40606925,-0.20603019,0.06421675,0.2342414,-0.10473999,-0.09487654,-0.14077249
-0.009258725,0.07461349,0.38520893,-0.35326785,-0.17161094,-0.19525972,-0.3107979,-0.36263108,-0.17076148
-0.34775913,-0.3153848,-0.25181714,-0.3096757,-0.33802983,0.13735197,0.01165852,0.16701254,-0.32568917
0.027035587,-0.47838163,-0.6163529,-0.44929147,-0.34569836,-0.30791113,-0.40600044,3.1261122,-0.6101193
-0.37545025,-0.50862837,-0.20978124,-0.561358,0.02689171,-0.11014393,0.051002264,3.1019483,-0.62680167
-0.27599782,-0.59117305,0.16030625,-0.27716988,-0.26794848,-0.20876087,-0.22648676,-0.28993487,3.7033927
-0.28809208,0.18638687,-0.325113,-0.8877558,-0.8821661,-0.1734745,-0.48774797,3.1271188,-0.65703887
-0.2649236,0.048659507,-0.29226798,-0.33551514,-0.22529861,3.4733756,-0.7259186,-0.3545469,-0.36766636
-0.45070753,0.5099354,-0.43507618,0.754553,-0.3217867,-1.2714564,3.2483835,-0.25267345,-0.15122902
-0.37862533,-0.2791844,-0.14655043,-0.3147096,-0.4675705,-0.28405717,-0.31676784,-0.31637135,-0.12363864
-0.22201914,-0.030947164,-0.1785321,-0.22911999,-0.08562008,-0.21192761,-0.23317389,-0.30600777,3.9763322
-0.24583998,-0.07789267,-0.3698579,-0.13660581,3.5829055,0.29833356,-0.21134582,-0.43263966,0.2940267
-0.40615913,-0.06297307,-0.19934377,-0.18471946,-0.34294233,-0.26973367,-0.27297276,-0.4484385,0.23144561
-0.3565747,0.035849378,-0.18579084,-0.4426427,-0.041977435,-0.034225833,-0.16060847,-0.008732399,-0.63010997
-0.28543538,4.587825,-0.07371162,-0.18038702,-0.4213656,0.01579111,-0.09483429,-0.33357877,-0.46013206
-0.6372966,-0.7482719,-0.23606986,-0.39121,-0.057469293,-0.20346521,-0.16612412,3.153665,-0.6563467
-0.13234268,-0.1348469,-0.017917475,-0.26022524,0.87643,0.057883307,-0.13750575,-0.15525247,-0.037901785
-0.5145789,0.15137497,-0.04364729,-0.08670774,-1.0710204,0.034524694,-0.018172354,0.16586535,-0.25700417
-0.24114096,-0.31504062,-0.2509301,-0.2649464,-0.18754597,-1.1590459,-0.69495374,3.2083895,-0.6474444
-0.28633547,-0.19234991,-0.3655873,-0.3054283,3.7171004,-0.1154739,-0.218251,-0.48900357,-0.032514174
-0.11660395,3.8121467,-0.22292781,-0.21036124,-0.07275911,0.01770819,-0.25017202,-0.6374525,-1.0375537
-0.16669369,-0.028730318,-0.3159568,3.6438794,-0.32859802,-1.051067,-0.4516915,-0.6005955,-0.6635539
0.094105326,0.37037182,0.29800263,-0.13533418,-0.25343704,-0.074045785,-0.38893554,-0.2919032,-0.3155558
-0.57474583,4.5076776,-0.24617592,-0.37204927,-0.2949209,0.12553333,-0.26704073,-0.44408065,-0.18157817
-0.25899017,0.1084649,-0.24534328,3.781938,-0.4692057,-0.31222835,-0.12806456,-0.47312933,-0.24495047
-0.8764336,0.2755952,-0.3092847,-0.36383355,-0.20917124,-0.052216094,-0.24807997,3.3720899,-0.7565678
-0.43299228,0.036551043,-0.551425,3.8814335,-0.5815628,-0.48379707,0.113403134,-0.50755936,-0.21266966
-0.58742845,-0.28878552,-0.5321536,-0.63607734,-0.4242175,-0.052065182,-0.24763148,1.3635576,-0.75257677
-0.9584552,-0.6888436,-0.5989768,3.7174814,-0.36320955,-0.35344687,0.060414482,-0.47103482,-0.22750203
-0.1813899,-0.067337535,-0.30832693,-0.42363125,-0.46163368,-0.24413152,-0.17418286,-0.32252756,-0.42525297
0.11315747,-0.42001623,3.8833556,0.6943818,-0.6075291,-0.26030996,-0.27157715,-0.51834416,-0.7964128
-0.24090683,0.017948667,-0.08890555,-0.24714714,-0.7334561,-0.018539732,-0.1428706,-0.17937285,-0.055033192
-0.52004194,-0.9852558,3.658804,-0.3323357,-1.0023941,-0.08347385,-0.18360831,-0.37349933,-0.6430576
0.43675128,0.021108337,-0.44335917,4.0702357,-0.001398213,0.5091022,-1.2502685,-0.6410139,-0.2867264
-0.06697506,-0.18107755,1.2658023,-0.25968575,-0.26141915,-0.83836186,-0.14304692,-0.22073375,0.21429756
0.6053372,-0.08217948,-0.2945304,0.31964806,-0.26646662,0.41730458,-0.174905,-0.23799565,0.27094916
-0.45784014,0.21105537,-0.4684736,-0.5562722,-0.44498503,-0.4258441,-0.06737994,-0.28586173,-0.09314944
0.07244825,-0.28393367,-0.33916038,-0.0709333,-0.28217858,-0.21139188,0.14556554,-0.25927246,0.23672882
-0.2170883,4.590509,-0.39001608,-0.022741228,-0.22801232,-0.01313018,-0.2259861,-0.46369743,-0.45925814
0.07400044,0.08762939,-0.09081823,-0.097535014,-0.10742219,-0.5370292,0.067605734,-0.3798935,-0.336647
0.9766612,-0.05409567,-0.33823812,-0.19580442,-0.28011698,-0.3945232,-0.1200703,-0.5151355,0.04505846
-0.51902074,0.37791938,-0.3829207,0.27907082,-0.6837286,0.15092602,-0.13000342,-0.21228054,0.06366416
-0.13942999,-0.027534839,-0.30299997,-0.28757206,-0.20050888,-0.55839217,-0.16036919,-0.4345516,-0.21008156
-0.018288448,-0.6986228,-0.32821947,-0.31693283,-0.676658,-0.23527655,-0.15647681,-0.23324116,-0.13087508
-0.15994297,-0.5410335,-0.078091964,3.6613402,0.19831157,-0.20208697,-0.14473777,-0.47145233,-0.1380507
3.370621,-0.17490087,-0.31046697,-0.13620907,-0.050256528,0.3678409,-1.1148192,-0.454724,-0.20882043
-0.016788214,-0.11540446,3.7796698,-0.62684757,0.07509588,-0.2875022,-0.20496409,-0.47812635,-0.6454396
3.852226,0.02914631,-0.16747634,0.02470073,0.01881969,-0.28320387,-0.23970087,-0.5357794,-0.14831313
-0.30108732,-0.53478336,0.23862037,-0.2510405,-0.35780165,0.009263459,-0.09544215,-0.20613682,0.024356535
-0.37066194,0.037854925,-0.10007359,-0.48992077,-0.38146406,-0.3239518,0.118812695,-0.03890085,-0.13770428
3.5126474,-0.0391905,-0.3805771,-0.33957833,-0.098338895,-0.38019127,-0.30525994,-0.51723427,-0.18749571
2.8527772,-0.38573068,-0.38128588,-0.60359454,-0.3128193,-1.114264,-0.6133176,-0.3340364,0.1696653
3.654481,-0.33616224,-0.438829,-0.4243446,-0.15545885,-0.3014861,-0.09726415,-0.31750163,-0.13367525
0.087759286,0.108919635,-0.44253206,-0.4309653,-0.34915856,0.37037343,-0.95722175,-0.32920673,3.9190803
-0.17852643,-0.23355213,-0.24863419,-0.24421045,-0.25511009,0.2244349,-0.2971469,0.14807864,0.4774949
-0.52960235,-0.7114148,-0.08758317,3.479271,-0.31653515,0.73501426,-0.04007057,-0.60989356,-0.23749733
-0.4347013,-0.22068106,-0.42971396,-0.098147884,-0.10010588,-0.15490277,-0.05193281,-0.15769432,-0.27565184
-0.08850871,-0.19962808,-0.30518007,-0.22769603,-0.08903665,-0.006852419,-0.26549006,-0.38405472,-0.031472173
-0.5121036,-0.25025365,0.05400732,-0.4475019,-0.33421594,-1.1311635,3.722257,-0.301467,-0.01567344
-0.001465634,-0.69457275,-0.07017121,0.07981977,-0.44417232,-0.20206842,-0.06762895,-0.19375965,-0.006844516
0.1256301,-0.13487153,-0.29534665,0.4676286,-0.21645252,-1.5007589,-0.1183418,-0.33879095,0.6101291
0.12680323,-0.34541374,3.6683931,0.10189821,-0.9362109,-0.42347744,-0.377917,-0.4545566,-0.6798664
-0.6826074,-0.105539724,0.18802807,-0.5151721,0.01068075,3.8350935,-0.63812274,-0.28008276,0.28466237
-0.4134923,-0.24655862,-0.08706787,-0.36343354,0.14068457,0.082616635,-0.035163697,-0.108417094,-0.1029004
0.6873632,-0.09784952,-0.7197188,0.019842006,-0.5063806,-0.38902035,-0.44559044,2.765739,-0.4601803
-0.22991888,-0.051438116,3.6001084,-0.20419303,0.2120143,-0.5120889,-0.3936595,-0.4049548,-0.6421712
-0.19041151,-0.38984162,0.009301424,-0.6818705,-0.2639807,-0.8236221,2.7939072,-0.33292764,0.41323367
0.15335482,-0.11845666,-0.18316631,-0.24160154,-0.20085621,0.021041809,-0.2568836,-0.3989148,4.2332087
-0.0751515,-0.20746556,-0.21701834,-0.30732897,0.19238643,-1.394012,3.7772217,-0.38605464,0.012004076
-0.006302081,0.2813363,-0.2583674,-0.14768155,-0.63075495,-0.2852548,-0.16179337,-0.18030432,-0.305485
0.21317166,4.836979,-0.23867804,-0.28771326,0.14139459,-0.47731856,-0.36058173,-0.39638612,-0.29329863
-0.20570582,-0.10082309,-0.3796441,-0.28482956,-0.13861918,0.036953215,-0.20060979,-0.3140102,0.9392148
-0.49972314,-0.9110172,3.551104,-0.17109811,-0.62032837,-0.20490511,-0.38403058,-0.39444274,-0.79765844
-0.055777848,-0.089530736,-0.21092959,-0.30242288,0.17117867,0.023559405,-0.15267764,2.771306,-0.76424277
-0.15436907,1.6523907,-0.21494702,-0.21225822,-0.37021863,0.019419616,-0.08275371,-0.098389454,-0.16187346
0.09212452,-0.6486155,3.5696795,-0.19733618,-0.19760063,-0.33154708,-0.31284243,-0.27544832,-0.75766605
-0.071172856,-0.16133094,-0.30649436,-0.26112708,-0.49615538,-1.4773091,-0.40653604,-0.29355147,-0.20713094
-0.5570239,-0.55858535,0.001623757,-0.3415789,-0.018420713,0.07564105,-0.031765286,-0.099948235,0.23170729
-0.3235678,-0.09494144,0.02336274,-0.06486243,3.8596122,-0.19166356,-0.43461123,-0.5107453,-0.22413541
3.9560807,-0.6125329,-0.12720501,-0.18603872,-0.37080917,-0.3945232,-0.1200703,-0.4404704,-0.029979095
-0.9945915,-0.5654242,3.519464,-0.28188348,-0.28399795,-0.08336962,-0.18456043,-0.32434618,-0.67385787
-0.23350146,-0.48480347,-0.22558767,-0.22589266,-0.3165223,-0.07615456,-0.17363869,-0.30699077,-0.21197091
0.31552958,0.05001728,0.2242551,-0.21351562,-0.050364733,-0.06603256,-0.18321595,-0.006994536,0.027578786
0.03482858,0.017347343,-0.05614647,-0.21592334,-0.41883528,-0.13523172,-0.2504554,-0.2649446,0.064541794
-0.3201766,-0.043068778,-0.33257282,-0.3623922,-0.28549963,0.06883114,-0.2838822,-0.3825553,-0.3055364
-0.06313798,-0.027168559,-0.03585337,-0.049583793,-0.4347257,-1.0793594,-0.6355375,-0.3472524,-0.3210143
-0.18235429,-0.087718144,0.060769357,-0.18932793,-0.36098698,-0.63071907,1.058902,-0.3741132,-0.42125207
-0.05869569,-0.003691081,-0.17399506,-0.16496292,-0.104455285,0.5536297,0.015207408,-0.2961953,-0.22074822
0.002319835,4.7869086,-0.49830216,-0.20350288,0.46140814,0.063423544,-0.083523005,-0.42810187,-0.37555924
-0.338967,-0.072553344,-0.14958346,-0.1897803,-0.12332776,-0.00032971,-0.14504153,-0.08613871,0.2993132
-0.1033023,-0.74587256,-0.5674662,-0.27776885,-0.12119702,-0.16934602,-0.11398429,-0.29842353,0.23406503
-0.17405105,0.413328,3.3331509,0.002753034,-0.8064786,-0.18853854,-0.22844034,-0.38182995,-0.6364998
-0.5362109,-0.42553496,-0.20295423,-0.3423375,-0.13455787,0.17261155,0.29355612,-0.38874793,-0.21879572
-0.6809958,0.332882,-0.2952196,-0.25616452,-0.073882625,-0.13871238,-0.25694227,-0.22795294,-0.13033636
-0.20456298,-0.0899941,-0.25219986,-0.24537459,-0.27862054,0.09097863,-0.34751004,1.3597472,-0.50498587
-0.16399358,0.12801267,-0.12387631,-0.17884791,-0.2621096,0.112304956,-0.062698945,-0.32712728,0.2524276
-0.5899738,0.040662576,0.07623233,-0.06499263,0.022631973,-0.4420349,-0.38600144,-0.25329342,0.118480675
-0.30787498,-0.03859267,-0.26285368,-0.3055967,-0.44729632,-0.44649878,0.09010574,-0.25704247,-0.27922854
-0.7863697,-0.19467378,-0.33436194,-0.3628259,-0.5915297,-1.4659733,0.290959,-0.23333946,0.9430494
-0.1605641,-0.052688047,0.03902042,-0.33581382,-0.17200074,-0.081215896,-0.18182965,-0.2645709,0.73002046
-0.23242432,-0.023812994,-0.023029212,-0.25901943,-0.5529485,-0.15700327,-0.2269203,-0.47306198,4.1201377
0.011886487,-0.29676768,-0.22970277,-0.21287975,-0.5584932,-0.017161762,-0.035687152,-0.36674216,-0.40846413
-0.34768003,-0.18626654,-0.07269665,-0.06441833,-0.64491624,-1.0472023,-0.81167763,0.04768743,0.0486182
-0.27388883,-0.1857694,-0.32481974,-0.2104058,-0.00866748,-0.2765362,0.002321317,-0.1683813,0.22731775
2.870852,-0.5276934,-0.31278262,-0.34471163,-0.3407749,-0.26738828,-0.22942564,-0.5312075,-0.64514285
-0.43523806,0.084181,-0.4500507,3.741435,-0.56171787,-0.29215476,-0.20255043,-0.4977533,-0.2100797
-0.16202019,0.21492071,-0.4673279,-0.1982097,-0.000662074,-0.18808845,-0.15894617,-0.2387135,-0.05812251
-0.93153137,-0.35347033,-0.17217919,3.777089,-0.46516284,-0.45020276,-0.09579842,-0.49244416,-0.21575612
-0.32705662,-0.005809896,-0.26077476,-0.18508403,0.9320477,0.07189717,-0.34278983,3.1794949,-0.6803381
