,Shared topic 1,Shared topic 2,Shared topic 9,Transcriptomics private topic 1,Transcriptomics private topic 2,Transcriptomics private topic 4,Proteomics private topic 4
74_28,0.03477955,0.7074138,0.039545804,0.102051936,0.03668011,0.03621212,0.04331668
51_25,0.05252602,0.06635682,0.0681889,0.19479996,0.032285217,0.044459417,0.5413836
67_14,0.15937151,0.04602692,0.09696841,0.26367614,0.02698448,0.035195254,0.3717773
74_43,0.05113434,0.28950852,0.09557808,0.12242739,0.078763165,0.075186834,0.2874017
8_48,0.06117536,0.03748095,0.04714779,0.12257749,0.019808752,0.021413278,0.69039637
13_43,0.106012054,0.0580443,0.038046032,0.026237082,0.4085907,0.305633,0.057436872
73_37,0.05233155,0.34633806,0.09238135,0.072948426,0.16731666,0.16056755,0.10811639
21_51,0.077724434,0.22953987,0.18177736,0.23136203,0.06434588,0.07524506,0.14000538
71_27,0.020935593,0.42678848,0.019008592,0.016697867,0.20016307,0.2829742,0.03343214
97_36,0.05440514,0.50170976,0.059716374,0.19572556,0.04819827,0.055267602,0.08497728
70_17,0.12848128,0.10329558,0.13036753,0.40092197,0.058988467,0.07684044,0.10110467
91_26,0.116835795,0.16073611,0.10021702,0.2982413,0.082607806,0.1052207,0.13614134
63_21,0.061128914,0.2671426,0.15907103,0.17061052,0.086409636,0.09984682,0.15579048
101_22,0.3454106,0.0629388,0.18752557,0.24936159,0.07214298,0.05047703,0.03214345
97_28,0.048485298,0.06422854,0.082775705,0.015139433,0.32234892,0.42035976,0.046662405
118_63,0.17404483,0.10747013,0.075982675,0.14761828,0.21448901,0.16652444,0.11387069
115_49,0.07708048,0.2223462,0.12791108,0.090294175,0.17388947,0.17450817,0.13397036
46_24,0.17228092,0.048985016,0.093022995,0.21191648,0.07790041,0.11486309,0.28103116
96_37,0.077100575,0.30393863,0.0755977,0.14932196,0.1433302,0.13769536,0.1130156
68_0,0.2646826,0.04327398,0.16514693,0.040918797,0.28175256,0.16693573,0.03728944
29_51,0.0850916,0.21854255,0.11121182,0.12007471,0.13787684,0.1378832,0.18931934
88_43,0.20451644,0.05737934,0.13388334,0.39809614,0.046146687,0.05484071,0.10513734
62_18,0.17848286,0.05953748,0.13900363,0.2838897,0.050229758,0.06583177,0.2230248
54_41,0.20192933,0.051117416,0.16953222,0.056232095,0.2535888,0.1790483,0.08855188
24_60,0.059853137,0.036983356,0.53173745,0.17384823,0.017813168,0.01738219,0.16238238
60_13,0.21740757,0.06568228,0.1381377,0.29794058,0.045768764,0.044296943,0.19076614
42_28,0.052284174,0.22364242,0.09421941,0.063820615,0.1551263,0.17217647,0.23873067
36_32,0.04000136,0.20358428,0.12296156,0.03396931,0.32339516,0.2598193,0.01626909
98_61,0.22668351,0.05988603,0.058693472,0.22848739,0.06778318,0.040544026,0.31792247
107_49,0.07528769,0.051235843,0.05313294,0.01562896,0.35426202,0.3699541,0.08049846
76_6,0.22947598,0.067476265,0.15973422,0.37442523,0.04192808,0.05220751,0.07475272
61_15,0.11041205,0.052752245,0.060054723,0.2818247,0.023364896,0.030194942,0.4413965
97_39,0.06077174,0.21242507,0.09541877,0.26113302,0.04216638,0.046243735,0.28184122
37_52,0.28545183,0.05163703,0.05455696,0.052667778,0.26882032,0.23739806,0.049467985
96_25,0.018465066,0.7594933,0.06408781,0.09751592,0.017773055,0.019668162,0.022996735
67_9,0.16180936,0.07955163,0.11235554,0.45509073,0.038075052,0.04416341,0.10895431
33_55,0.11040053,0.05669163,0.103780635,0.020843936,0.3250805,0.36063883,0.022563942
102_45,0.19037884,0.046510722,0.041366503,0.3794424,0.043394536,0.047983684,0.25092334
77_51,0.20630103,0.06253043,0.040421207,0.5147151,0.028784497,0.032898344,0.114349425
53_17,0.21360011,0.048949275,0.1442946,0.3116757,0.028598944,0.02964866,0.22323269
45_27,0.04053019,0.0991362,0.04984053,0.0145307295,0.25531343,0.4155557,0.12509318
68_39,0.04680296,0.2049267,0.042050917,0.02949247,0.22827798,0.2826631,0.16578582
75_14,0.054426804,0.030036557,0.10116584,0.0080681015,0.30749694,0.40272072,0.096085034
53_29,0.062665604,0.38395384,0.055562504,0.12676713,0.11222463,0.10736482,0.15146144
45_30,0.07742842,0.1620262,0.078802034,0.052496303,0.2624601,0.26211387,0.10467305
109_53,0.30797032,0.054940525,0.08260778,0.3834051,0.037673235,0.042444833,0.0909582
21_46,0.04334382,0.057389967,0.027695758,0.009158787,0.3064761,0.48833522,0.0676003
104_22,0.1143474,0.1287203,0.1926422,0.092107534,0.2539821,0.14557846,0.07262195
83_53,0.28404456,0.08599573,0.05757742,0.40384045,0.0396673,0.042263635,0.08661087
116_44,0.15250635,0.03825063,0.09404419,0.019416252,0.33502445,0.31934512,0.04141302
79_34,0.1274229,0.054070674,0.08372755,0.025582613,0.3025149,0.3374912,0.06919007
88_18,0.077524215,0.26475725,0.118477225,0.21054824,0.044341,0.048185643,0.23616645
19_40,0.15070547,0.065660916,0.1493587,0.053208593,0.317813,0.17152011,0.091733135
97_16,0.2930284,0.060600005,0.08231319,0.3781014,0.04773459,0.045665033,0.09255738
115_44,0.13616928,0.05506122,0.054422412,0.019170115,0.3226649,0.31530878,0.097203314
69_25,0.027679676,0.7308119,0.017620606,0.082969025,0.049847957,0.048577808,0.042493034
65_33,0.030265883,0.07808243,0.025894178,0.01164289,0.20893487,0.27638292,0.36879683
61_42,0.11051966,0.108847186,0.10461774,0.28940627,0.05030637,0.05044742,0.28585535
4_52,0.009235975,0.006828605,0.40495777,0.003278182,0.042299822,0.033181775,0.5002179
121_60,0.08652198,0.09361989,0.07821011,0.025455538,0.30666187,0.34207323,0.067457385
77_27,0.051573608,0.04535353,0.05843274,0.013311636,0.30895036,0.42380655,0.098571636
66_49,0.05391833,0.025960665,0.45440745,0.012106887,0.14571357,0.12205469,0.1858383
75_43,0.0405896,0.38755885,0.10127828,0.1833357,0.05666863,0.060812782,0.1697562
105_24,0.06389143,0.048839726,0.6292037,0.08112731,0.07714255,0.037280567,0.06251484
67_37,0.039808176,0.5620817,0.019265264,0.1123915,0.06336251,0.05938545,0.14370555
110_46,0.05521198,0.53460413,0.041764677,0.23298675,0.05094966,0.054353133,0.030129645
82_29,0.08794875,0.24725802,0.16264446,0.20593409,0.095233366,0.098508745,0.10247253
74_21,0.021962369,0.47634906,0.023816032,0.04007316,0.15088265,0.16279088,0.12412581
39_45,0.025551906,0.7288014,0.038066763,0.057506487,0.058623657,0.057781108,0.033668604
46_27,0.038742315,0.21054469,0.06891335,0.032607466,0.22499494,0.24187759,0.18231966
118_65,0.22305474,0.0752883,0.19846119,0.090214886,0.20010965,0.14744592,0.065425254
81_19,0.029541021,0.6724559,0.024755403,0.064394996,0.083873615,0.0798824,0.045096766
27_35,0.1392674,0.05719939,0.27099034,0.04390499,0.28690916,0.17865841,0.023070328
124_70,0.2072048,0.079355784,0.15983076,0.06580295,0.29531378,0.16736358,0.025128365
73_2,0.3644741,0.056368966,0.094320334,0.18628688,0.1233914,0.0627709,0.112387374
93_55,0.19622661,0.13467543,0.09618141,0.43705016,0.054712318,0.058808155,0.022345882
86_57,0.34889463,0.07228304,0.09799814,0.15317082,0.16711333,0.1101071,0.05043294
95_46,0.060493883,0.02693422,0.1037685,0.15695374,0.011043634,0.01647363,0.62433237
65_46,0.20757195,0.09063974,0.15865809,0.26658863,0.106578365,0.0571592,0.11280401
105_40,0.0571813,0.365878,0.09526492,0.32149282,0.03810484,0.04015659,0.08192162
38_25,0.23576306,0.10446695,0.06945549,0.3056315,0.11066117,0.09249329,0.08152855
61_12,0.22254531,0.07462708,0.14550506,0.26338258,0.09144122,0.06373466,0.1387641
57_17,0.26407245,0.06395625,0.089735106,0.32994393,0.045804158,0.04887375,0.15761441
55_43,0.32966775,0.068453245,0.054690514,0.24768336,0.11472115,0.09053168,0.09425232
45_26,0.15409575,0.078674406,0.1317334,0.15526773,0.10546521,0.123457104,0.25130633
78_33,0.16406743,0.057216797,0.08563,0.031802807,0.26209396,0.28646716,0.11272189
33_31,0.094323635,0.3048789,0.06471941,0.34791273,0.06910135,0.091860026,0.027203938
61_22,0.0712224,0.25390762,0.115736105,0.2593132,0.05623769,0.056986235,0.18659669
117_61,0.08373081,0.13745075,0.09750141,0.03979161,0.26750648,0.30107817,0.07294078
70_7,0.22262917,0.093776815,0.046875264,0.38461167,0.07047108,0.057121668,0.1245144
99_18,0.27013144,0.10428056,0.16087759,0.20467182,0.14533012,0.08786526,0.026843283
41_29,0.06461459,0.20094141,0.19893524,0.059736032,0.18744229,0.20607476,0.08225568
38_20,0.0472072,0.044142783,0.21474768,0.013273033,0.3921912,0.2691818,0.01925627
95_55,0.1229905,0.08982512,0.15800048,0.45921096,0.041938458,0.046940934,0.08109358
61_10,0.15799108,0.03345336,0.051430214,0.027204102,0.48513684,0.22266364,0.022120811
59_21,0.15793972,0.12603499,0.14690053,0.31795985,0.0788866,0.09393946,0.07833883
101_23,0.2932932,0.07519966,0.13889964,0.30926663,0.070379205,0.06260778,0.050353892
99_49,0.12743826,0.12445261,0.16949856,0.45368242,0.04365578,0.04523261,0.036039785
20_56,0.19780824,0.068171784,0.20638537,0.37119523,0.055969127,0.062157296,0.038312882
120_63,0.1328595,0.059283584,0.2276619,0.022181029,0.29841247,0.2519181,0.0076833535
40_42,0.063758135,0.3180633,0.111886084,0.19222006,0.083209,0.085966356,0.14489715
18_46,0.05066361,0.25523874,0.10840823,0.19615433,0.059423547,0.06316154,0.26695
47_38,0.01989023,0.5052274,0.0090075275,0.12939179,0.07750659,0.07224873,0.18672766
115_37,0.08042206,0.052752674,0.42750537,0.04107462,0.15626898,0.10235469,0.13962163
77_35,0.092471115,0.09999207,0.09728535,0.20447972,0.07684423,0.10316053,0.325767
124_64,0.103310674,0.040771067,0.10515159,0.015775852,0.3423491,0.33125225,0.06138942
99_54,0.27019724,0.052263282,0.103843726,0.37455347,0.059533644,0.06406682,0.0755419
23_46,0.051660266,0.289476,0.049308293,0.05433543,0.22736995,0.20866066,0.119189434
55_26,0.032180876,0.67524457,0.024096148,0.12117831,0.044549104,0.0461712,0.05657986
84_29,0.10678706,0.26252183,0.13794036,0.23205897,0.11596667,0.12039959,0.024325542
101_29,0.07775294,0.18514101,0.10264664,0.2821138,0.06432202,0.09032628,0.19769733
27_43,0.029325094,0.07385564,0.031357702,0.006374233,0.2455293,0.487138,0.12642
113_42,0.1187614,0.11673757,0.16064999,0.3457801,0.04954581,0.051923156,0.15660197
88_48,0.16964503,0.091925085,0.12813787,0.38082322,0.046105236,0.041956343,0.14140716
86_59,0.16447458,0.05081646,0.25398418,0.18751295,0.055473406,0.041523136,0.24621522
66_19,0.0991751,0.05193413,0.055213477,0.02695472,0.2862462,0.33788615,0.14259025
50_31,0.09210208,0.04149023,0.103433944,0.0139386095,0.29086527,0.37459508,0.083574854
65_47,0.22526708,0.040274937,0.08619226,0.043848354,0.29949227,0.2030523,0.101872735
107_50,0.25366947,0.07105595,0.17226222,0.2995085,0.057903387,0.06257738,0.083023064
67_27,0.04457503,0.50249374,0.030568486,0.13948095,0.07740144,0.07929806,0.12618229
7_47,0.051344912,0.014002916,0.040421467,0.05317912,0.015390085,0.01430531,0.81135625
88_47,0.1719997,0.08284747,0.13172172,0.4218992,0.046679966,0.046570938,0.09828099
67_4,0.28904516,0.06867127,0.124384455,0.29966843,0.07494892,0.060647592,0.082634084
41_32,0.065940075,0.1813946,0.14894205,0.047902573,0.21961495,0.23731579,0.09888991
112_45,0.02389932,0.6652752,0.018387156,0.103071354,0.07105797,0.06080762,0.05750141
92_61,0.11588838,0.064600304,0.43997332,0.09100621,0.15133038,0.083276056,0.053925425
25_46,0.022727221,0.6126896,0.049892288,0.06340134,0.092461064,0.07975892,0.07906951
81_22,0.022596033,0.41075417,0.019433457,0.016854517,0.19867921,0.2862401,0.045442555
44_21,0.2527472,0.063854955,0.08731435,0.34349278,0.044463858,0.05070716,0.15741974
55_37,0.08385312,0.17299941,0.10842527,0.08411999,0.25439367,0.2194375,0.076771125
79_55,0.12848906,0.03992619,0.13812342,0.21300682,0.0329392,0.021683056,0.42583224
30_60,0.09475866,0.04369427,0.44677585,0.056614835,0.08759012,0.05888355,0.21168277
18_44,0.15623991,0.08365264,0.24747145,0.24086563,0.11125887,0.08550999,0.07500154
89_49,0.186736,0.06891946,0.118268184,0.43213037,0.044258796,0.0393757,0.110311605
71_6,0.18956871,0.0751963,0.11987969,0.4275379,0.06676275,0.061422847,0.05963179
86_54,0.2707621,0.07473241,0.16856322,0.3609747,0.042666372,0.05193198,0.03036927
97_43,0.19377014,0.070517935,0.14067455,0.34980664,0.04465012,0.044427123,0.15615343
43_34,0.07762447,0.07439442,0.085263155,0.023957625,0.2986434,0.37358293,0.06653402
52_39,0.09640909,0.16788226,0.12134161,0.05950549,0.2793971,0.2244491,0.05101531
74_32,0.032725103,0.65331006,0.06455233,0.12039074,0.040571675,0.041630328,0.046819754
120_59,0.078625865,0.40211648,0.08287991,0.22905527,0.057124503,0.058286987,0.091910966
6_49,0.022787027,0.0099454345,0.024980955,0.052320473,0.0059967977,0.0061876373,0.8777816
95_24,0.019849582,0.7076733,0.0710686,0.107199624,0.022008142,0.02411446,0.048086226
95_29,0.20844169,0.08220262,0.09099375,0.37189162,0.03928222,0.049382646,0.15780546
90_53,0.2004715,0.0740063,0.11345051,0.39502096,0.0460885,0.05870775,0.112254456
114_59,0.22186814,0.08461968,0.09528879,0.20251867,0.09433608,0.08454133,0.21682726
87_57,0.31440762,0.08179232,0.076925546,0.264265,0.09565264,0.077529214,0.08942765
14_46,0.0938937,0.2955836,0.022376908,0.25628832,0.050186235,0.052607734,0.22906351
91_14,0.15613542,0.11138497,0.08496292,0.47513402,0.041702498,0.048068568,0.082611576
94_48,0.21424921,0.06946694,0.1462865,0.42993042,0.03555601,0.041632615,0.06287834
45_36,0.058535833,0.113180056,0.06287062,0.029951787,0.3676506,0.33502257,0.032788564
110_33,0.27047983,0.090642534,0.16768381,0.26713365,0.09314817,0.061463483,0.049448516
35_48,0.03118348,0.6208345,0.051154975,0.12963548,0.05328227,0.05504664,0.05886259
42_42,0.039714713,0.49537587,0.0393608,0.050521374,0.14650238,0.13106585,0.09745907
87_18,0.038536366,0.63982546,0.04065347,0.14662546,0.032023072,0.034282,0.068054184
15_57,0.015605797,0.008360667,0.19008027,0.038357258,0.0053815343,0.004096129,0.73811835
108_51,0.18025905,0.088077895,0.1453745,0.4053768,0.043921854,0.053547163,0.083442844
60_26,0.05266248,0.09416104,0.09501651,0.035716165,0.2783051,0.34537196,0.098766744
30_33,0.19977738,0.12145203,0.08921375,0.33461118,0.11459176,0.10664266,0.03371116
77_7,0.18762547,0.079239614,0.07136447,0.04472422,0.31513745,0.24753407,0.05437466
54_32,0.05912113,0.19384348,0.08845812,0.09226286,0.14658903,0.1485311,0.27119428
7_46,0.13404614,0.035533853,0.08461105,0.019768791,0.2912198,0.24166815,0.19315214
38_54,0.4277361,0.027154777,0.06413957,0.025033006,0.24957043,0.1855633,0.020802887
83_32,0.119550146,0.04497239,0.08930179,0.23073341,0.053183552,0.066663355,0.39559537
88_16,0.03235612,0.6153044,0.05581418,0.12688172,0.041728903,0.043604452,0.084310204
66_38,0.046903327,0.23661083,0.06907388,0.057921343,0.20904154,0.18383767,0.1966114
24_58,0.17729095,0.05806933,0.3490088,0.13905513,0.11981764,0.07509055,0.08166765
26_52,0.02143587,0.090333305,0.041996624,0.0053830543,0.26711097,0.48531637,0.08842386
24_39,0.1510743,0.049649745,0.04928393,0.025743602,0.32708552,0.2673881,0.12977487
45_23,0.20390925,0.07788644,0.12790968,0.37972292,0.039852034,0.06233342,0.1083863
52_36,0.058609586,0.2924812,0.066708796,0.037740555,0.2538951,0.2662463,0.024318494
44_46,0.036659934,0.051413834,0.061966285,0.009628166,0.28985515,0.48600188,0.064474724
107_51,0.17180462,0.09845103,0.14594693,0.39009744,0.059705433,0.06387439,0.07012011
40_33,0.068991154,0.09031803,0.121140525,0.032830883,0.28692776,0.29519737,0.1045943
32_45,0.019945566,0.74465865,0.02744805,0.08957479,0.034201983,0.031770747,0.052400135
93_17,0.13332167,0.052901987,0.18838401,0.21747279,0.036654077,0.036262974,0.33500242
19_39,0.10752323,0.08978443,0.115208805,0.036855027,0.37629515,0.22572333,0.04860993
66_44,0.22562315,0.07878926,0.18160604,0.21682826,0.11143117,0.095215805,0.090506375
28_41,0.11112084,0.03380385,0.04509018,0.017324734,0.32351184,0.3633305,0.105818056
81_1,0.13358113,0.09749029,0.15608315,0.44129118,0.039790094,0.039219633,0.09254454
81_30,0.06568534,0.0398809,0.060552504,0.0138842845,0.29348862,0.42977005,0.09673827
101_46,0.13512978,0.07246272,0.09541711,0.47144946,0.02853819,0.03881158,0.15819114
25_54,0.24732491,0.061730284,0.1954976,0.15433624,0.09328727,0.1160452,0.13177852
93_12,0.24943025,0.10138239,0.14163552,0.3755319,0.04244035,0.04314083,0.046438675
54_24,0.122773625,0.04609321,0.05369559,0.01744959,0.22554201,0.32092056,0.21352544
86_9,0.2568375,0.08505205,0.102815084,0.35758504,0.056035638,0.05669738,0.08497727
31_34,0.15868273,0.10689407,0.12439203,0.38810757,0.08715371,0.10324694,0.03152286
3_52,0.025844548,0.0077835554,0.36974946,0.005760762,0.059168223,0.042829126,0.48886433
107_58,0.16775453,0.056382798,0.2607502,0.058454275,0.2528399,0.14273092,0.06108731
81_42,0.12929621,0.068543285,0.10428807,0.39522406,0.04029843,0.074463844,0.18788612
101_60,0.15738647,0.05608934,0.21509928,0.05779301,0.25468624,0.14758267,0.111362986
55_13,0.531386,0.03951683,0.08059944,0.18231997,0.07681963,0.0389094,0.050448768
96_20,0.098266594,0.17657335,0.08073255,0.17475444,0.1281095,0.14978957,0.19177404
112_43,0.06455397,0.22795644,0.12584332,0.2956884,0.06649806,0.06989,0.14956981
68_26,0.034531087,0.530062,0.028133124,0.040638916,0.15106027,0.15043071,0.06514388
86_14,0.05003439,0.384413,0.10111642,0.21529882,0.04798794,0.055571754,0.14557762
107_55,0.13964015,0.082772054,0.08831846,0.4951071,0.037662283,0.03769097,0.118809
92_50,0.29077464,0.082450405,0.05871306,0.45369485,0.036713388,0.045934502,0.03171916
31_26,0.10099304,0.051258326,0.07882544,0.028367247,0.40865394,0.24535774,0.08654425
94_16,0.16091385,0.06078176,0.06860309,0.32095763,0.04207108,0.03839688,0.30827567
106_51,0.28592175,0.06642827,0.112645045,0.37521672,0.051911976,0.053388577,0.054487605
101_48,0.2573594,0.06844185,0.037155055,0.4326376,0.043676205,0.054528046,0.10620172
35_40,0.13313618,0.09456235,0.10217374,0.15393806,0.12829423,0.14230576,0.24558972
99_28,0.03808297,0.56199497,0.03427782,0.1928775,0.04459784,0.04759325,0.08057567
74_48,0.25284258,0.052261643,0.042456582,0.39892197,0.03347573,0.03243366,0.1876079
116_51,0.062027026,0.32428113,0.21235353,0.22091499,0.065198064,0.06865907,0.046566248
11_52,0.025447076,0.010967075,0.01747013,0.0047758888,0.1286987,0.11724616,0.695395
113_45,0.030674033,0.31122127,0.038645666,0.024862336,0.2583524,0.28865698,0.047587253
61_45,0.22089991,0.06515735,0.15602267,0.3238236,0.04686964,0.03471596,0.15251084
80_50,0.20793115,0.06550873,0.068155326,0.35071823,0.046193134,0.046454392,0.21503896
60_25,0.043500658,0.18737908,0.07043714,0.031165017,0.23494269,0.2747958,0.15777965
57_38,0.05296143,0.16996378,0.077334955,0.051527847,0.18366835,0.1800908,0.2844529
80_43,0.111438215,0.10566501,0.1172925,0.38683262,0.047299244,0.08026909,0.15120338
112_44,0.022774462,0.67780006,0.029001854,0.14535724,0.03269262,0.033269852,0.059103973
90_17,0.07559146,0.19256888,0.08856371,0.056305334,0.18202889,0.19613625,0.20880544
94_36,0.13694425,0.12645847,0.04835203,0.31623223,0.073122926,0.08676593,0.21212417
78_29,0.09323901,0.0823281,0.07607015,0.040622815,0.27039215,0.35310775,0.08424
93_42,0.1918276,0.05823429,0.1328005,0.403214,0.043717902,0.04899566,0.121210046
4_45,0.11036094,0.03238352,0.08582095,0.03858029,0.1322631,0.07696109,0.5236301
103_34,0.023710363,0.60341287,0.106229335,0.15107563,0.031502508,0.033336297,0.050733007
8_47,0.073947586,0.025259797,0.045549087,0.010864481,0.1528753,0.13418959,0.55731416
67_48,0.13264589,0.054272883,0.22967364,0.038995903,0.20609204,0.13578933,0.20253032
101_24,0.24579334,0.06653618,0.21687964,0.22881779,0.078506365,0.07370592,0.08976074
78_23,0.026559768,0.60974145,0.049111996,0.087939724,0.06584587,0.06516678,0.09563435
69_1,0.15201855,0.055456188,0.34660205,0.056693576,0.21344322,0.119071245,0.056715123
36_40,0.07908144,0.050918788,0.08050604,0.019296903,0.2631384,0.28319082,0.2238676
90_12,0.11462349,0.069091626,0.060604747,0.34134132,0.039892036,0.038245145,0.33620167
28_38,0.107791014,0.08349859,0.27408037,0.33622485,0.059592776,0.05809925,0.08071317
52_42,0.06255752,0.092929155,0.062712245,0.024589622,0.3716076,0.34348953,0.042114355
80_40,0.13119829,0.11723972,0.10926479,0.30583748,0.071314655,0.081893794,0.18325122
59_45,0.074204616,0.052201293,0.34086135,0.03647945,0.2792686,0.18270926,0.034275424
107_60,0.05809663,0.048772834,0.32394138,0.024132663,0.23828138,0.13185339,0.1749218
