Shared topic 2,Shared topic 3,Shared topic 6,Omics 1 private topic 3,Omics 1 private topic 6,Omics 1 private topic 10,Omics 2 private topic 2,Omics 2 private topic 4,Omics 2 private topic 5
-0.11517068,-0.32116377,2.894977,-0.38860518,-0.27273783,0.26681185,0.007038835,-0.29669967,-0.17093875
-0.25113076,0.044846013,-0.07055103,-0.061345354,-0.2058879,-0.028983418,-0.7072964,3.0983677,-0.3086481
-0.10172707,-0.077918604,-0.1542157,-0.14483428,-0.276302,0.04928315,0.00820536,-0.31743225,-0.279004
-0.65046626,0.001516961,-0.15293351,-0.1839746,-0.2116437,-0.112280935,-0.23123847,-0.18354452,-0.01822102
-0.36815098,-0.18628389,-0.043013893,-0.13614911,-0.15602128,-0.09620929,3.4089684,-0.4392053,-0.37684718
-0.28847167,-0.18262519,-0.19579938,0.7469474,-0.3472965,-0.49160767,-0.12628785,-0.35104245,-0.15591241
-0.4394688,2.5956993,-0.40131867,-0.22293118,-0.22635879,0.32739785,-0.20472398,-0.21946888,-0.18805037
-0.22039688,-0.09188423,-0.36140296,-0.06135109,-0.15946837,-0.28689113,-0.711019,-0.66550493,2.607005
0.105519354,-0.22945045,-0.04698941,2.5924468,-0.23120673,-0.50891757,0.17221516,-0.25431505,-0.2848543
-0.2600816,-0.32449654,0.021714509,-0.12056079,0.08954834,0.17125161,0.18659534,0.13443412,-0.48265722
-0.27241006,-0.21826059,-0.35023838,-0.25445747,-0.1193755,0.062025513,-0.81564975,-0.65990233,3.7761953
-0.21904358,-0.18575013,-0.16972873,-0.12155426,-0.16529363,-0.09575231,-0.20190741,-0.31146157,-0.002276707
-0.22542545,-0.20358758,-0.24046756,-0.29668796,-0.36096102,0.2963435,-0.002882354,-0.033548754,-0.21633609
3.8840032,0.33579087,-0.16912995,-0.18031615,0.020495903,-0.2379084,-0.08502036,-0.522525,-0.26483002
-0.4403999,-0.3616785,-0.54777104,3.5826483,-0.6233357,-2.5981202,-0.5092511,-0.082197994,-0.4388453
0.14189951,0.027467147,-0.21357544,2.6118171,-0.21621141,-0.5484262,0.14193314,-0.14241534,-0.19127645
-0.32898998,-0.10159585,-0.2014547,-0.24353221,-0.23525847,0.009509886,-0.30731913,-0.5362742,-0.28003997
-0.31856477,-0.21745041,-0.789505,-0.30761492,-0.080564834,0.008752891,-0.33851922,-0.31114373,-0.504056
-0.29991108,-0.17440028,-0.35536796,2.4104123,-0.35946533,-0.59633327,-0.13456266,-0.1800121,-0.13051507
-0.40421146,-0.22757238,0.08786716,-0.21877033,-0.18307625,-0.05622147,3.7163663,-0.43996918,-0.33917707
-0.18434691,-0.124891005,-0.02185066,0.18091276,0.68883187,-0.27524447,-0.37714684,-0.2820987,-0.1834937
-0.27298355,-0.3446213,-0.21421215,-0.10942377,-0.24175236,-0.06671749,-0.05528921,-0.31526113,-0.30649763
-0.4689799,-0.6283054,-0.16896226,-0.24329501,-0.30707642,0.1253997,-0.19563723,-0.17437547,-0.27340513
-0.21676303,-0.037409037,-0.1583192,-0.23554891,-0.02957914,-0.103713214,3.6417336,-0.43973973,-0.38756385
-0.31654024,-0.3604704,-0.37196416,-0.2155095,-0.118745655,-0.07510845,-0.5223008,0.3124534,-0.11663831
-0.6693822,-0.9916269,-0.4599083,2.4102426,-0.35953084,-0.59706825,0.03589947,-0.37241828,-0.018786073
4.0109134,-0.45999813,-0.4027785,-0.27048105,-0.37751415,0.044154797,-0.46698636,-0.42819136,-0.29649103
-0.39340907,0.49727356,-0.3609717,0.042385776,0.1633103,-0.19390842,-0.072730795,-0.34117156,-0.23019649
-0.33555567,0.005846947,-0.7503969,2.8169909,-0.374872,-0.6371483,-0.52403206,-0.31328672,-0.2569555
-0.6555339,-0.58552957,0.21358049,-0.24516067,-0.03617994,-0.087287076,-0.7120483,3.2052832,-0.3156571
-0.16456875,-0.19159178,-0.07640353,-0.020525858,-0.12796642,-0.26518518,0.13152403,-0.39649153,-0.20594397
-0.5056492,-0.01507774,-0.34756383,-0.31395388,-0.07458388,-0.2109433,-0.29732504,0.31613192,-0.21421959
-0.10252082,-0.092852086,2.3998687,-0.22162896,-0.22514352,0.003444811,-0.20128128,-0.30231434,-0.2091725
-0.53792673,-0.19854578,0.10271782,-0.14712048,-0.19862115,-0.028008841,3.545889,-0.4145432,-0.38033137
-0.61360914,-0.15095529,0.20228451,-0.1713576,-0.2641691,0.04897677,-0.59126437,3.084344,-0.4055697
-0.2293138,-0.40529218,-0.16997878,-0.19359,-0.17239818,-0.05246385,-0.7172036,-0.58637124,3.9742982
-0.4370035,-0.5485932,-1.0316021,-0.21654233,0.04589402,0.3100163,-0.7764642,-0.673896,4.244181
-0.41014013,-0.61449444,-0.6617604,-0.38268477,-0.5719517,3.313488,-0.3196253,-0.2947082,-0.23086391
-0.1444985,-0.22576828,-0.34717247,-0.3046484,-0.0585753,0.14934914,1.5458038,-0.31266856,-0.40152866
-0.45023888,3.066605,0.4392349,-0.20783308,-0.2200821,0.27789554,-0.36299008,-0.2726812,-0.16366866
-0.25680164,-0.54429317,-0.28688622,-0.23076335,-0.22943997,-0.02736486,-0.42324755,-0.25822756,-0.27543804
-0.4622699,-0.29550365,-0.6123387,-0.2518841,-0.14110254,0.17817523,-0.7785671,-0.6628615,4.13437
0.3024111,-0.12841827,-0.58003396,0.06065896,0.66033155,-0.20698147,-0.20078003,-0.378493,-0.15203291
-0.24997932,-0.37488523,-0.36236095,-0.24082929,-0.002519952,-0.16139136,-0.17837602,-0.21704179,0.06390856
-0.20525643,0.13334174,-0.17818998,-0.035922285,-0.036575217,-0.16399206,-0.15925634,-0.12124129,-0.25641903
0.23286498,-0.18584482,0.32972175,-0.15518335,-0.14162265,-0.16300295,0.034245186,-0.22163254,-0.25053716
-0.3020228,-0.3114792,-0.17318013,-0.27991405,-0.49717933,1.3483286,-0.43230987,-0.23312432,-0.11687097
-0.39110535,-0.19451444,0.22600627,2.6825757,-0.36976323,-0.62398463,-0.51953065,-0.31117398,-0.25849888
-0.36879626,0.3694565,0.7245339,0.025391087,0.010484047,-0.33134398,-0.035817757,-0.1910783,-0.30813962
-0.16905898,-0.6549678,-0.05007579,-0.3725137,-0.5726926,3.2172446,-0.12797995,-0.34152806,-0.16977276
-0.1762451,-0.05741706,-0.2875308,-0.29563847,-0.11655731,0.068692006,3.5721085,-0.47307685,-0.38188046
-0.3906411,0.15986633,0.09393886,-0.16220209,-0.15162262,-0.1287534,3.7549324,-0.3955269,-0.38293716
3.9822178,0.09101665,-0.75273466,-0.051806755,0.2229124,-0.26846352,-0.41732,-0.48756874,-0.29844132
-0.22244841,0.016654134,3.366732,-0.32049555,-0.23280676,0.23216385,-0.067449436,-0.28505617,-0.24185976
-0.15611693,-0.48387083,0.23373067,-0.061083905,-0.020089876,-0.25870073,-0.30327284,-0.1681554,-0.36101785
-0.44714022,-0.054806225,0.09168948,-0.19022137,-0.030139828,-0.14942922,-0.30608433,-0.31748575,-0.40961653
-0.1687024,0.14644551,-0.18253702,-0.15794267,0.06894536,-0.21683362,0.044008642,-0.30008882,-0.36038417
3.639356,-0.5356179,-0.13862482,0.04733374,-0.1595277,-0.018904682,-0.3162419,-0.56949776,-0.48480886
-0.07079966,-0.13992372,-0.2754809,-0.042969804,-0.17170137,-0.19022359,-0.016798075,-0.3769856,-0.30209664
-0.65327346,-0.23747326,-0.44814318,-0.32244447,-0.72044367,3.656707,-0.537099,-0.35721576,-0.21201368
-0.11992183,0.28512794,0.09419912,-0.23089562,-0.079541676,-0.06884751,0.26312077,-0.354613,-0.1539448
-0.32916906,0.17972142,0.05218284,-0.2948829,-0.2350937,-0.13984232,-0.3691174,-0.3280108,-0.10925626
-0.10608744,-0.18995415,-0.17237362,-0.30785012,-0.37856245,0.20906174,-0.35813463,-0.2989496,-0.22497587
4.0579705,-0.18989225,-0.3877297,-0.25170586,-0.20794387,-0.08915397,0.13029817,-0.57605994,-0.24329552
-0.33765802,-0.08891333,-0.11718291,-0.18832135,0.0446175,-0.090491936,-0.009035751,-0.21917638,-0.31230465
-0.25335115,0.17411906,2.700052,-0.2628726,-0.27694705,0.17155538,0.004140474,-0.38695362,-0.19906221
-0.40812087,0.27359062,-0.092447154,-0.2056284,-0.44683787,0.22623646,3.6214366,-0.38150334,-0.37926674
-0.49772295,2.3531003,-0.0591332,-0.23180819,-0.23465416,0.21280521,-0.32567534,-0.39766544,-0.2763591
0.17758301,-0.34152305,-0.07798867,-0.08623536,0.24363975,-0.3446746,0.050119877,-0.36563423,-0.22204746
-0.3296793,0.26057595,-0.18536708,2.9546614,-0.54755676,-2.195031,0.06123056,-0.35970193,-0.26958105
0.005166798,-0.001598917,0.34344596,2.915442,-0.57227165,-2.155342,-0.20612048,-0.30294797,0.002726283
0.17098546,-0.46259108,0.09948164,-0.13811027,-0.13166484,-0.13432676,-0.65652305,3.0712943,-0.30845195
-0.4928687,0.21900214,-0.27776915,2.6583765,-0.1806215,-0.64105463,0.078585126,-0.001016218,-0.10914009
-0.24311492,-0.10689442,-0.18195596,-0.29881433,-0.3097973,0.41086194,-0.86181664,-0.54164255,3.9886615
-0.395548,-0.6764277,0.157259,-0.30349332,-0.6439039,3.229896,-0.26673862,-0.22458315,0.058168232
-0.10082698,-0.008536547,2.9398818,-0.3203612,-0.39920524,0.2006373,0.03069476,-0.34644204,-0.30897272
3.768762,-0.42915425,-0.38242152,-0.30497456,-0.11246117,-0.2275713,-0.29412276,-0.56353736,-0.5167449
-0.71679175,-0.3208587,-0.28101057,-0.2166175,-0.024467576,-0.18648839,3.7500262,-0.45819795,-0.3427994
-0.35111645,0.3261237,-0.22328582,2.2377982,-0.5142007,-1.4719259,-0.17587519,-0.23484212,0.046342093
-0.7577971,-0.11405976,0.07975687,-0.17351379,-0.123095535,-0.017135,-0.6012322,-0.098171756,-0.39847437
-0.283999,-0.48538148,-0.088985525,2.610201,-0.19532143,-0.5323111,-0.1779097,-0.20608336,0.098118864
-0.26612684,-0.21488643,-0.13002641,-0.069404915,0.056937482,-0.29541585,-0.024655294,-0.32718915,-0.24112937
-0.29916954,-0.25853953,-0.08567138,-0.33303618,-0.55416846,2.4075167,-0.37594992,-0.62410724,-0.07714552
-0.17660815,-0.017686632,-0.12085107,-0.14520857,-0.013589387,-0.11094341,-0.109010264,-0.41732138,-0.23103422
-0.46759117,-0.31643832,2.9516404,-0.22504237,-0.09225775,0.19177955,-0.16652073,-0.30191922,-0.33016068
-0.37858784,-0.18914944,-0.13415173,-0.24877977,-0.05587856,-0.15134871,-0.3197891,-0.121860944,-0.065816954
-0.26353303,-0.50241446,-0.42956465,-0.2399365,-0.21319997,-0.08018862,-0.57360697,3.079708,-0.39355475
-0.23326534,-0.09903315,-0.33148324,-0.34401977,-0.5889379,3.2082253,-0.21172076,-0.3054992,-0.31928498
-0.009603865,-0.33959776,-0.40134096,0.018253999,-0.099178836,-0.19488832,-0.40570697,-0.21960172,-0.27291885
-0.22711602,-0.4831224,-0.14458813,-0.17035684,-0.59041464,2.995689,-0.37447912,-0.62021315,-0.081304796
-0.60763097,-0.17774247,0.17460865,-0.18528463,-0.15889747,-0.10930854,-0.45646763,-0.027957186,-0.4023708
-0.15403594,-0.12995853,-0.37234068,0.007431164,-0.15922834,-0.26203483,-0.29538763,-0.24593681,-0.19193481
-0.16107906,-0.014071782,-0.14683425,-0.12997256,-0.16873991,-0.17966528,-0.1401751,-0.31224185,-0.2253079
-0.21792758,-0.20403183,0.3532666,3.0181243,-0.48903203,-2.177526,-0.13046113,-0.15154985,0.06874457
-0.33105254,0.31992605,0.3251065,-0.059698798,-0.10502709,0.05543821,0.004120365,-0.33527058,-0.1841068
-0.24243112,2.9206467,-0.97999346,-0.18277605,-0.22519797,0.32435277,-0.31916025,-0.351282,-0.25625372
0.09481451,-0.19158076,0.07437281,-0.24772444,0.03972082,-0.14244665,3.5538297,-0.5470966,-0.3747461
-0.44241852,-0.6783086,-0.3046427,-0.43219858,-0.5800554,4.226844,-0.43776804,-0.3066173,-0.44634917
-0.18358746,-0.17147161,-0.15556271,-0.162567,-0.15368412,-0.1500701,-0.24837407,-0.25388467,-0.11172155
-0.035403315,-0.091535985,-0.31234983,-0.104260795,-0.110812634,-0.2426242,-0.04495479,-0.20714095,-0.28890902
-0.14834279,-0.5854944,-0.25012764,-0.16418664,-0.23938724,-0.019382585,-0.09253299,-0.083126396,-0.36837325
-0.2437385,3.0450966,0.06746258,-0.2373,-0.22495121,0.3431038,-0.3799594,-0.41218925,-0.2687547
-0.47383654,-0.17583966,-0.4167732,-0.2330829,-0.22784238,0.20285417,0.18869685,-0.05992919,-0.50091726
-0.12562086,-0.23954326,-0.22798905,0.012908073,-0.3653004,-0.15620156,-0.07372418,-0.3954988,-0.156245
-0.24189323,-0.024200423,-0.37765253,-0.10846349,0.18421803,-0.2077963,-0.12101898,-0.3156615,-0.13735765
-0.6600597,-0.63800126,-0.3398028,-0.43298393,-0.58541816,3.3014483,-0.22034703,-0.34459394,-0.21031518
-0.2556905,-0.15251617,-0.2766567,-0.1382957,-0.34155855,0.021891283,-0.75237197,-0.59922105,4.127677
-0.5013118,1.9430023,-0.010855138,-0.16332032,-0.25298738,0.12124178,-0.34447542,-0.32817614,-0.4105188
-0.16377169,0.02256748,0.18585186,3.0261066,-0.47504377,-2.1759722,-0.28170788,-0.07136276,-0.17651011
0.09008391,-0.9974611,-0.01291275,-0.15515576,-0.10158944,-0.14516012,-0.7538922,-0.6066367,4.143119
-0.3046432,-0.93583274,-0.45811313,-0.2437411,-0.32282674,0.011561765,3.3349733,-0.5627352,-0.3626693
-0.3965646,-0.57035315,-0.37834302,-0.24780816,-0.19735982,-0.085232906,-0.7172556,-0.5913013,3.7009826
-0.5265523,-0.3067872,-0.05493252,-0.12058853,-0.1599703,-0.054183956,-0.30825636,-0.26341268,-0.34101582
-0.09751151,0.15730983,0.1476959,-0.23698686,-0.27415085,0.00234748,-0.7743311,-0.62801117,4.0843725
-0.2864481,-0.17672911,-0.18013343,-0.12559627,0.08419981,0.023906212,-0.03744884,-0.10084023,-0.38422146
-0.31080586,-0.19562729,-0.06852567,-0.30294037,-0.21451809,-0.15998863,-0.35312152,0.71818984,-0.23472486
-0.10901577,-0.24445651,0.25898504,-0.12052235,-0.1482888,-0.15124604,-0.31573564,-0.15881424,-0.33380422
-0.33155486,-0.045244392,-0.44429094,-0.26866785,-0.22521679,0.13148928,-0.3198056,-0.09335106,-0.10380521
-0.17150632,-0.044279926,-0.10545696,-0.25061476,-0.08331214,-0.08843295,-0.028260307,-0.13058567,-0.238643
0.1273388,-0.15988639,-0.23179549,-0.113188304,-0.2869757,-0.09870286,-0.63814473,3.063635,-0.31853148
-0.14589301,-0.16443637,-0.063982196,-0.13965543,-0.25645176,-0.06888717,-0.003504081,-0.2420623,-0.34997538
-0.35348636,0.50972265,2.1831894,-0.1087926,-0.006920463,0.045713983,-0.12416902,-0.30636573,-0.17319158
-0.27172664,-0.042571146,-0.24144468,-0.27641204,-0.09261761,-0.06043531,-0.6723038,3.1985579,-0.36201575
0.24591562,-0.3004527,0.23574153,-0.16643947,-0.15378202,-0.06623579,-0.06614459,-0.28990477,-0.35028
-0.23754792,0.23673508,0.33474422,-0.85458696,5.334006,-2.4140584,-0.119699344,-0.053220715,-0.28346398
4.0978975,-0.9413409,-0.5710061,-0.23160103,-0.26460347,0.05461074,-0.28430417,-0.53735447,-0.46059182
-0.6125159,-0.5720692,-0.38019955,-0.10373695,-0.09950352,-0.14883114,3.7251105,-0.25850755,-0.24657828
-0.39184734,0.34774065,0.14345646,-0.26088154,-0.07028873,-0.10293758,-0.5856957,3.2891145,-0.3505029
-0.22657391,-0.38508904,-0.45742023,-0.18929094,-0.033939525,-0.003514501,-0.1441263,-0.45852524,-0.22651985
-0.3910961,-0.27020842,-0.8005854,2.6397767,-0.24618547,-0.6222551,0.07714735,-0.072811686,-0.18983088
-0.2632057,0.34122768,0.26527998,-0.83554846,5.1879306,-2.3061824,0.109076604,-0.2855196,-0.12641117
-0.24766475,-0.13155675,-0.74831486,-0.2317175,-0.09007671,0.001553335,-0.78636014,-0.5930398,4.1521325
-0.42834428,-0.19974324,-0.27197406,-0.22348508,-0.39994097,0.34604543,-0.60965085,1.1984003,-0.29289
-0.50008243,-0.34864163,0.21177226,-0.2386481,-0.24446294,-0.03652368,-0.013489373,-0.434115,-0.13999674
-0.23127663,-0.31667265,-0.11059294,-0.15089753,-0.23046178,0.014916863,-0.60240906,-0.40121529,-0.25691235
-0.055727564,-0.34098616,-0.15020418,-0.16029228,-0.03003364,0.018615698,-0.5870943,2.8611083,-0.23512933
-0.2848346,3.0031319,-0.74916345,-0.22940381,-0.24125394,0.25114363,-0.09022508,-0.37293464,-0.34890172
-0.15881659,-0.07948886,0.09254512,-0.21382433,-0.1240259,-0.12914084,-0.236841,0.14869559,-0.19903602
-0.2479697,-0.006155185,3.2828918,-0.37948057,-0.23464246,0.28671506,-0.109804384,-0.36718598,-0.19857188
-0.14645614,-0.21523124,0.47142658,-0.21986356,-0.22104545,0.04539067,-0.2885403,0.04755253,-0.23580109
-0.49949545,-0.41001305,-0.69560623,-0.33628997,-0.5887725,3.190651,-0.3618958,0.052571785,-0.24558203
-0.25707468,0.32707497,-0.11602382,-0.27723977,-0.2473357,-0.09724554,-0.7162304,3.0663278,-0.25069964
-0.11444193,-0.9334508,-0.43237883,-0.29115236,-0.16492191,0.5537669,-0.7681685,-0.6027641,4.0123715
-0.24163643,0.31377786,0.14890468,2.4289198,-0.17359412,-0.6334348,-0.16033015,-0.31031,-0.001090142
-0.10747964,0.2962365,0.34136426,-0.12984562,0.0478987,-0.14501311,-0.7281501,-0.6820287,4.150875
-0.10272584,-0.1202791,-0.34117073,-0.24375126,-0.023386497,0.22602287,-0.7776518,-0.70226145,4.331266
-0.56576514,-0.860942,-0.6264769,-0.3261773,-0.61634135,2.9542134,-0.40604028,-0.44287467,-0.3053848
-0.24365798,-0.11131192,-0.110536225,-0.060589645,-0.29291785,-0.01504139,-0.20704895,-0.29532468,-0.17962721
-0.21081945,-0.2254925,-0.16998486,-0.2024814,-0.10456341,-0.041338928,-0.6739829,-0.5853903,3.8522608
-0.40130845,0.13621943,3.1035218,-0.2369585,-0.23375374,-0.027826335,-0.08777284,-0.29465356,-0.17885552
-0.35132566,-0.26881924,-0.3771087,-0.22794816,-0.03910585,0.106744654,-0.5679823,-0.63421583,2.3612564
-0.29980713,-0.046920072,-0.22928217,3.1172001,-0.55113566,-2.2742214,-0.21637373,-0.12718411,-0.17239758
-0.20250815,-0.2379048,-0.5203446,-0.27881026,-0.25015482,0.033003353,-0.8061526,-0.65376234,3.965206
-0.5002701,-0.12058297,-0.19743031,-0.25091732,-0.14115301,0.059506796,1.2183836,-0.6612377,-0.4866785
-0.2701108,-0.28663677,-0.16512571,-0.2852394,-0.038353194,0.05335344,3.509347,-0.6325122,-0.2508719
-0.20472465,0.035858765,-0.24531934,0.029849283,-0.020053633,-0.2878661,-0.03160307,-0.2873321,-0.16390714
-0.3363539,-0.21994308,-0.2024481,-0.23667541,-0.2451316,-0.051138148,-0.26487938,-0.36635646,-0.30051887
0.11169628,0.022620082,-0.4936362,2.994944,-0.5022038,-2.1086347,-0.0504818,-0.21207923,-0.18513548
0.28957593,0.003811173,-0.5876856,-0.5427334,4.9932942,-2.2624526,-0.15462749,-0.080558755,-0.21245117
-0.28673443,-0.2314579,-0.13662496,-0.10045721,0.099547215,-0.3289352,-0.11085278,-0.32454056,-0.06837639
-0.30108923,-0.01393953,-0.27189288,-0.19496164,0.13763513,-0.21179593,-0.033356894,-0.08227457,-0.36725664
-0.3454631,2.6132927,-0.12182213,-0.13047445,-0.24262604,0.30802375,-0.2875225,-0.0754071,-0.38270274
-0.29154384,-0.23131956,-0.3030643,-0.16771857,-0.2180436,-0.08943943,-0.43342954,-0.07044733,-0.004089189
-0.3603899,-0.15214813,-0.37466693,-0.09340299,-0.16619551,-0.0741783,2.9397807,-0.21338253,-0.23300305
0.02557119,-0.5674102,2.723374,-0.12101849,-0.008728673,-0.17003267,-0.2543847,-0.17853661,-0.316878
-0.38521332,-0.10322747,-0.25381765,-0.41713727,-0.5845149,3.3433387,0.06005621,-0.22527651,-0.42804247
-0.31797782,0.07391858,0.31086355,-0.21462956,-0.26576024,-0.008597465,-0.87670165,-0.62994814,2.3165894
-0.46225423,0.248623,2.824606,-0.25576812,-0.2727758,0.10868454,-0.07102856,-0.3302567,-0.19999605
-0.20230332,0.2848068,-0.52649695,-0.16442557,-0.39844847,0.07432174,-0.2818487,-0.07066504,-0.17559789
-0.6729325,0.09854925,0.06610822,-0.16325727,-0.1612209,-0.18866482,-0.04297225,-0.20471185,-0.1091738
-0.046379104,2.8820076,0.28474134,-0.1739285,-0.19600475,0.2615064,-0.3475598,-0.2242941,-0.12960489
-0.12646134,0.04457994,-0.19736907,-0.17407712,-0.15039022,-0.0751286,-0.5405943,3.0853138,-0.2829849
0.0522544,-0.27036023,0.04944328,-0.22762758,-0.16298036,-0.09841015,-0.39125192,-0.33838046,-0.30366004
-0.37864864,-0.58606386,-0.38970488,-0.19268966,-0.0898665,-0.024610091,-0.38254827,1.4721395,-0.41852435
-0.22385028,-0.16032267,-0.2729573,-0.13380678,-0.13712656,-0.14432327,-0.2644864,-0.2504205,-0.12628466
-0.32306415,-0.16531408,-0.19336069,-0.36394823,-0.5673427,3.3531806,-0.36118203,-0.5656662,-0.10541275
-0.08191645,-0.7431871,0.12676764,-0.1868192,-0.1729033,-0.089259915,-0.6636188,3.1511211,-0.3035258
-0.1019304,-0.16597328,0.018108517,-0.08229819,-0.38885388,0.14429986,-0.10301881,-0.16804363,-0.37073278
2.799222,-0.6686526,-0.11475092,-0.11771491,-0.39128768,0.34840426,-0.30407858,-0.55111253,-0.47317833
-0.43764907,-0.0658954,3.1313438,-0.22014898,-0.15218373,-0.018668579,-0.54710346,-0.25145495,-0.14898078
-0.33270073,-0.22360124,-0.23579168,-0.34069005,-0.1970912,0.4295598,-0.25997066,-0.29833603,-0.28002247
-0.22982122,-0.01363712,-0.24455187,-0.14024049,-0.052968487,-0.14369299,-0.06320761,-0.32675225,-0.12247493
-0.3358158,-0.06487774,-0.4275393,-0.297054,-0.31550717,0.17109221,-0.7150079,-0.24177074,-0.21385418
-0.28594285,0.07085441,-0.15577996,-0.2052999,-0.16418885,0.06644758,-0.15475857,-0.45053905,-0.23120104
-0.17618628,-0.06475604,2.6654415,-0.29219052,-0.14709654,0.3106881,0.14912696,-0.41125935,-0.2712219
-0.6968305,-0.46387863,-1.1582046,-0.121779814,0.00159003,-0.22077495,-0.17501375,-0.263784,-0.22331226
-0.49011505,-0.3405043,-0.44638643,-0.193079,-0.26867783,-0.019404784,-0.77756083,-0.6658226,3.8431814
-0.383171,2.282874,0.4579091,-0.1981011,-0.21873696,0.22384804,-0.30078697,-0.34778327,-0.19472703
-0.42719752,0.018710278,-0.1964939,-0.17695417,-0.08743081,-0.06896057,-0.32959363,-0.20833625,-0.21509545
-0.23759462,-0.09383924,-0.07529877,-0.17911825,-0.12534045,-0.19240563,-0.63306427,3.1883388,-0.4214601
-0.29413068,-0.008467201,0.024377484,-0.22438362,-0.20664611,0.093129754,-0.029765405,-0.11036939,-0.39679036
-0.24839829,-0.33870822,-0.09294176,-0.23177364,-0.18244518,-0.18615049,0.12555052,-0.11115219,-0.19600794
0.19752954,2.6650348,-0.09895705,-0.21469602,-0.20102401,0.25456354,-0.31935516,-0.37727904,-0.2830038
-0.36305183,-0.5601939,-0.33215845,-0.22462213,-0.1763252,0.34893367,-0.20610951,-0.23620433,-0.26967868
-0.22699466,-0.48044732,-0.11696612,2.0899625,-0.43945765,-1.245148,-0.0965341,-0.23614475,-0.004375522
-0.31283027,-0.11834952,-0.11447691,-0.21235308,-0.04849202,-0.14248137,3.662797,-0.5515095,-0.29974443
-0.2484449,0.59399533,-0.19947153,-0.23780009,-0.24507943,-0.05072771,-0.2025122,-0.32072812,-0.23119256
-0.10593201,-0.1869323,-0.29355222,-0.11190517,-0.03713233,-0.06499235,-0.103148416,-0.3900031,-0.24319135
0.04104445,0.0722753,-0.2702477,-0.32138357,-0.24876244,0.078670114,-0.56372344,-0.5251857,-0.3156915
-0.5356036,-0.015824065,0.32404238,3.0268898,-0.5724595,-2.2130313,0.09124553,-0.14279294,-0.22350122
-0.19154921,0.06335652,-0.09304257,-0.3293038,-0.070626326,0.03283004,-0.045907862,-0.3841548,-0.0422551
-0.42899677,-0.33986586,-0.4606099,-0.23053369,0.014952133,0.08507253,-0.7532353,3.2296207,-0.1874981
-0.23011714,-0.23746139,0.035362802,2.5919387,-0.23135398,-0.5097449,0.20933157,-0.38311517,-0.35525358
-0.04121513,0.089588076,0.059968114,-0.036516264,-0.39374202,0.49731097,-0.112068616,-0.39015222,-0.32089674
0.07013941,-0.6516345,-0.13684355,-0.117577456,-0.26426333,-0.12216774,-0.5602009,-0.17320018,-0.38585213
3.2178779,0.09193754,0.002496138,-0.3544926,-0.14939217,-0.10674693,-0.4201482,-0.4321095,-0.3340089
-0.3535913,-0.20158015,-0.6295857,-0.14949732,-0.13706222,-0.072478704,3.367629,-0.45455533,-0.23945092
-0.25660488,-0.26607656,-0.53263617,-0.5619799,5.021908,-2.2621155,0.052509587,-0.38433045,-0.11718214
-0.43778145,0.95641774,0.026119351,2.6576958,-0.18093514,-0.64180183,0.088014916,-0.19089559,-0.19535176
3.712738,-0.8509611,0.1177139,0.19777735,-0.042408004,-0.058883723,-0.2715105,-0.56711483,-0.4762183
-0.26457912,-0.26218417,-0.02468723,2.984364,-0.54003453,-2.226831,-0.11873997,-0.35046908,-0.19695517
-0.1811451,0.44182336,-0.17483538,-0.014660981,0.28318092,-0.10963788,-0.08158475,-0.30472946,-0.14257821
-0.4550683,-0.63146234,-0.4650138,-0.4053609,-0.6038412,3.296771,-0.29019785,-0.31428993,-0.23681548
-0.18448262,0.035416916,-0.18450423,-0.3641787,-0.5789199,3.2241676,-0.0754333,-0.28593877,-0.2622995
-0.36786795,2.8102832,-0.02215367,-0.24017623,-0.23331234,0.27055913,-0.30579823,-0.2327191,-0.23154336
-0.2392728,0.3498629,-0.5958802,2.583395,-0.23097497,-0.59511524,0.012074344,-0.33549884,-0.23382203
-0.15485364,-0.10641185,0.06774182,-0.043568328,-0.14503714,-0.036194667,-0.6400481,3.311452,-0.2576434
-0.51244235,0.042552873,-0.34626076,-0.22838056,-0.27848387,-0.003607583,-0.16299678,-0.21176368,-0.07938916
-0.25934052,-0.15225875,0.13212523,-0.32739627,-0.6186931,2.9053154,-0.18285656,-0.32916284,-0.20208341
-0.27527517,-0.24305105,0.37337157,1.770901,-0.20266408,-1.0373057,-0.14972912,-0.1371445,0.022281285
4.020811,-0.3999217,-0.23270991,-0.25887978,-0.3654487,0.119764484,-0.41594714,-0.43603742,-0.21824843
-0.2798468,-0.21243021,-0.003220741,-0.18853065,-0.256288,-0.051456656,0.11136167,-0.14553124,-0.1753219
-0.6130224,-0.073480345,-0.10136467,-0.1640467,-0.07617827,-0.10850984,3.8120716,-0.5232748,-0.25803053
-0.41743705,2.6850545,0.2243149,0.024203446,-0.24435739,0.3009756,-0.3650853,-0.45566192,-0.16125044
-0.3429725,-0.09092423,-0.4209962,-0.15851876,-0.19354819,-0.053238988,3.7429419,-0.5001982,-0.28984883
-0.5415019,-0.35431942,1.4449054,-0.2112912,-0.20989278,0.10105895,-0.048768062,-0.2792098,-0.23277648
-0.5676805,-0.267685,-0.36801004,-0.20303506,-0.1144306,-0.119170636,1.4918416,-0.7089037,-0.32904848
-0.1803845,0.21282604,-0.5176712,-0.515916,4.1507273,-1.8561409,-0.08394868,-0.09987469,-0.19967622
