,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,Omics 1 private topic 4,Omics 1 private topic 6
892,-5.278051,-0.52016515,-3.8887837,-1.7815578,-5.05367,2.8126016,-5.956791,-0.6040483,-4.695272
893,-2.9960914,-2.2591228,-3.062228,-6.099919,-6.4365807,2.7102408,-0.4100035,-3.1213584,-4.1308155
894,-4.8125396,-4.339959,-3.992265,0.22515565,-2.514988,-3.9848275,2.8757045,-0.5521888,-2.0535338
895,-0.82443494,-2.4108496,-0.59946173,-6.57065,-3.451728,-0.8076907,-0.19647706,-0.5203356,2.7497494
896,-4.167178,-1.7221994,-1.7112564,-4.1081915,3.2272549,-0.18961936,-1.8280121,-0.41295373,-1.6107585
897,-1.207052,-1.3561064,-1.2501762,-2.7761292,2.8472085,-2.7574916,-5.1713586,-0.3296792,-1.6463042
898,-6.1080275,2.6155968,-5.06343,-5.9616613,-4.288025,-4.5081644,-0.74417603,-1.1321607,-5.5684476
899,2.8856559,-5.018478,-0.4719463,-2.4346642,-5.021483,0.09292835,-5.1173935,-6.137154,-4.8508534
900,-2.6583912,-4.9662843,-1.4543829,2.9610226,-2.2248187,-1.6381148,-1.7517393,-0.9047699,-4.857668
901,-0.2659018,-5.7027197,-5.986943,-2.6966653,-5.038818,-2.3548055,-0.2609367,-0.25665772,2.4579601
902,-4.643546,2.5728693,-1.0071442,-5.8620963,-4.179528,-2.8039694,-1.2848742,-2.5770583,-3.1865942
903,2.909785,0.065669775,-0.29395494,-6.44777,-6.56606,-2.189177,-0.59794796,-0.49321774,-3.26523
904,-2.1050396,-4.9860024,-6.0725856,-4.2504435,2.955256,-5.1688676,-3.3968742,-0.4874217,-2.648908
905,2.6899724,-1.5368149,-4.2368402,-5.3556027,-4.9908547,-5.6182413,-4.689266,-4.0818357,-4.0903773
906,-2.7222865,-0.51965547,-5.0861173,-2.4757557,-5.936352,-5.1935368,2.7611759,-0.2588542,-2.7744064
907,-1.3536503,-4.5288124,-2.282308,-2.2328992,-4.3228354,-0.87381244,2.8779402,-0.9965302,-3.8811505
908,-4.451277,-4.6175265,0.298059,2.9898047,-5.1067033,-3.743402,0.035963535,-0.838153,-4.9350715
909,-3.5403745,2.573411,-2.2734475,-4.571288,-6.5166464,-4.7274213,-4.9547715,-3.264375,-4.119167
910,-2.2545862,-1.8552862,-3.226694,-2.614137,-5.4248347,-0.36399832,2.6029992,-0.901954,-3.732266
911,-5.2880445,2.8832924,0.1619333,-5.4427323,-5.995711,-0.59168506,-4.905552,-0.77181774,-4.972097
912,-1.5419443,-6.3786144,-1.6073726,-5.0248604,2.8186424,-4.9472895,-2.9931173,-0.33583754,-3.4260771
913,-4.959169,-2.432614,2.8487203,-0.8583304,-4.6588593,-5.516923,-5.882947,-0.80471206,-4.9388776
914,-5.213371,-0.08752364,2.8273144,-4.830569,-4.578768,-1.3499538,-1.1463107,-5.264769,-5.8369393
915,-0.72406495,-6.875771,-4.4743266,-5.014058,-5.5159254,-3.5067284,2.7874615,-1.0775337,-4.075843
916,3.0648665,-1.0594349,-5.01251,-0.67393273,-4.2481556,-1.4305775,-2.0380936,-0.7417963,-5.5274267
917,-5.384185,2.7124689,0.2796738,-5.400538,-5.8793783,-0.8982041,-1.1395707,-0.48745275,-3.8049273
918,-1.4608798,-6.828615,-0.19993603,-1.1512227,-1.800101,-3.7974167,2.9016342,-1.4265378,-3.6287696
919,2.8409977,-4.03996,-1.0857193,-3.3155625,-5.873947,-0.508023,-5.9731636,-0.70298254,-4.6419353
920,-4.2317133,2.5411289,-2.1091354,-5.329965,-5.281064,-6.0133753,-0.0919472,-0.72195035,-2.8816555
921,-2.9206104,-2.0531793,-0.15979049,-6.5666847,-6.042709,-4.9311175,-2.0257702,-0.20949799,2.7378378
922,-5.080105,-4.7931476,-1.0768075,-5.0435686,-5.9971066,-1.1004753,2.7292783,-1.2957642,-4.1852684
923,-3.411266,2.6608796,-5.3969464,-0.43318292,-4.486286,-5.2425847,-1.1296366,-0.8575003,-3.4217522
924,-5.0559373,2.5749633,-4.2660375,-4.470664,-5.2677693,-5.003701,-0.79304546,-4.9824595,-5.613792
925,-1.606066,-2.9744923,-0.69522953,3.0635486,-4.242589,-2.7163017,-0.006836116,-4.979255,-4.2576065
926,-5.1827006,-5.8371234,-2.2883832,-4.9997487,-5.477916,2.765872,-0.43880522,-1.4072783,-4.6105256
927,-1.3460792,-1.9354753,-1.5029604,-1.3253374,-6.642078,-3.6431518,-6.2680836,-0.49769402,3.1313994
928,-1.2840234,-4.469248,-1.7309654,-4.089075,-2.3404412,-2.8886542,-5.6068063,-0.54866374,3.0111785
929,-5.1032414,-3.6383812,-1.4132224,-6.1343603,-5.9165854,-3.7066224,2.424767,-3.145082,-3.6469915
930,-1.5854015,-1.3264703,0.29227597,-3.1857958,-3.877665,-1.2966738,2.8237135,-4.418307,-4.6713533
931,-2.453686,2.8290257,-0.104816616,-4.6058125,-5.773208,-3.4060419,-0.3812243,-0.632071,-1.6455514
932,-2.69304,-4.0432577,-6.079899,-3.5085433,-1.9778605,-3.3990624,-5.7004156,-0.24211925,3.100269
933,2.868348,-0.41336393,-5.177012,-2.0303087,-3.4512465,-5.1458845,-1.2728015,-0.5058155,-1.5671736
934,-1.7193191,-1.1594441,-3.6005378,-1.3454356,-5.369278,2.7298431,-1.0054035,-3.8196113,-4.1975193
935,-6.055743,-3.2157407,-2.8840508,2.7706385,-6.23702,-5.058937,0.29058713,-0.7022835,-5.227642
936,-0.6028945,-0.94871205,-0.7794727,-4.5267057,-5.689652,2.6448271,-2.1373167,-0.8492139,-4.9666057
937,-1.1540128,-2.5353408,2.7241752,-5.1806817,-4.7448235,-3.2725906,-5.192138,-0.50089425,-3.9211845
938,2.8261294,-1.670694,-1.15248,-5.143265,-5.4235277,-5.015668,-0.42341825,-0.57158804,-3.9435463
939,-1.3464365,-3.9876761,-3.4478145,2.9215453,-5.8792267,-0.91092384,-3.73528,-0.4762715,-3.1638546
940,-4.3825545,-3.4332206,-2.3347623,2.4618366,-5.2562413,-4.02208,-3.9204183,-2.0793228,-5.440905
941,-0.58713526,-0.97909033,-5.2430596,-5.050926,-6.089264,-5.835397,2.7643428,-0.44758046,-1.3273532
942,-3.7038312,2.530698,-1.7029049,-4.9922423,-4.592108,-3.34369,-1.6941421,-0.4707682,-3.7665987
943,-0.88221586,-5.820204,-6.1914372,-6.3266287,3.0150454,-4.3337603,-5.458891,-0.42267483,-4.902074
944,-5.251829,-2.9913495,-1.3103266,-1.6419377,-5.9480267,-0.01713863,2.7184913,-0.6222451,-4.893279
945,-1.1291866,-3.2495422,-5.649555,-1.4623015,3.3120127,-5.5803547,-1.4852016,-1.0049993,-6.235366
946,-1.0263664,-1.6801984,-0.22571182,2.9110231,-4.358843,-0.18000314,-5.2400293,-1.7408128,-4.7067637
947,-1.4540312,-1.4171293,-1.4011998,2.960939,-5.9858875,-1.0162764,-5.110861,-0.48407373,-4.0716515
948,-3.13856,-4.7420993,-4.699348,-4.7647805,-6.3522077,-4.136383,-0.37098676,-0.31357545,2.7944958
949,-5.4009237,-6.4310613,-3.3417108,-2.9176767,-1.2323371,-1.1251118,2.6962779,-0.46783108,-4.8989763
950,-3.801016,-1.7382026,-0.22158301,-2.4879441,-5.7352004,-3.9198308,-1.9194989,-0.2751299,3.1139321
951,-0.21735889,-0.5795092,-1.8566052,-2.4028955,-4.686817,-1.4250016,-6.2764792,-0.5064258,2.932593
952,-5.3636985,-2.202333,-1.7012001,-3.6723037,2.8476722,-3.504374,-5.896803,-0.3515027,-4.6022344
953,-3.6048594,-6.4881253,-3.5891883,2.7762272,-5.6292434,-5.706198,-0.8207487,-6.1074123,-5.0803566
954,-5.5857224,-2.3993917,-0.046899468,3.0780923,-5.759355,-5.9895267,-2.7110753,-0.20576853,-3.7623105
955,-5.741292,-4.1944284,2.585202,-4.947336,-5.9623685,-1.631166,-3.5720675,-3.911297,-4.2637534
956,-1.2506561,-5.7480135,-1.2545745,-4.0631776,-3.8950818,2.6380649,-1.7047969,-0.6361353,-4.181878
957,-0.34167242,-0.20125157,-2.1800992,-3.9533644,-4.38377,-2.9750524,3.0271327,-1.7530565,-3.9560373
958,-5.566004,-1.5851984,0.25696373,-4.0526776,-3.3725758,2.8070006,-1.6425028,-0.89739084,-4.7433195
959,-0.6223977,-3.8811657,-4.411977,2.5022821,-2.5989192,-2.499729,-5.1242533,-0.26152962,-3.7803514
960,-4.6860976,-0.79197824,-3.8865004,-3.5449986,3.0427246,-2.1369412,-3.0912986,-0.6605858,-3.728697
961,-2.456712,2.502552,-1.4872541,-3.7215047,-2.9655292,-3.3239145,-3.101637,-4.527757,-3.799218
962,2.767416,-1.804223,-0.53040683,-4.8341293,-1.1873838,-0.70816696,-2.9558055,-0.8210735,-4.257643
963,-1.1777885,-3.1421597,-4.394966,-1.8585898,-0.87049043,2.48084,-0.5973813,-0.30920464,-3.5599864
964,-2.3787222,-3.8141043,2.7712712,-5.36798,-2.2170565,-4.660202,-3.05132,-0.33573925,-2.978891
965,-3.5510173,-0.17418292,2.7168918,-4.1921663,-6.148832,-0.4341296,-0.5444934,-0.93235165,-4.997164
966,-0.41752237,-6.016657,-2.3778214,2.830323,-4.6399655,-5.0132265,-3.2572052,-0.49850148,-4.2958794
967,-2.1312568,-2.8558292,-1.4469242,-6.070361,-5.8258557,-2.1156926,2.6443975,-4.9632196,-4.6743746
968,-1.9968753,2.3984492,-1.9354485,-6.473131,-3.7604215,-4.402363,-5.291025,-0.44742176,-4.2476535
969,-5.8815956,2.3296545,-3.954298,-0.66133976,-5.5733156,-4.432285,0.08617258,-0.6492499,-3.0926166
970,-4.359033,-1.3926362,-0.3582545,-2.0538998,3.1509426,-2.0908353,-1.7782489,-0.8913448,-4.2743406
971,-4.1234827,-4.0580716,-5.0595512,-5.225489,-5.22303,2.753557,-1.4116596,-1.1978081,-3.6039233
972,2.698768,-1.0163143,-1.2336637,-5.2525296,-5.530388,-0.3780594,-0.77507156,-1.9644675,-4.129922
973,-0.93871397,2.6200337,-0.42284968,-5.05801,-4.533497,-4.1820307,-1.7139252,-0.72020984,-5.194128
974,-2.5307045,-3.0810378,-5.7227087,2.9665983,-3.104228,0.073236465,0.25539672,-0.16933519,-5.26831
975,-2.8075821,-5.9329476,-1.5669117,3.1546915,-0.8418355,-6.315732,-4.261735,-1.8100531,-4.384267
976,-5.592887,-1.2101265,-5.7202725,-5.178028,-5.885078,2.8437607,-2.6257062,-0.6726996,-3.8983605
977,-5.3480825,2.47407,-0.21251425,-5.737995,-5.1813903,-2.0042005,-0.68493545,-0.6806815,-3.8935804
978,-2.6676087,-1.7496448,2.857646,-4.1029654,-5.100187,-2.223082,-5.464927,-0.4510822,-4.113307
979,-4.6104403,-1.0188322,2.6072478,-0.60312146,-6.329277,-5.5571785,-0.7875113,-0.60760194,-4.782986
980,-2.4624596,-2.7572775,-3.753482,-3.9900653,-6.6058264,2.6816185,-2.9568577,-0.86746806,-4.458592
981,-5.080578,2.7180808,-5.4919295,-4.015108,-3.745716,-1.4704475,-0.8432493,-0.5675257,-0.3926284
982,2.562387,-3.2985156,-1.1419992,-2.7243152,-3.8037922,-5.2697005,-1.6239452,-4.6089478,-4.4861674
983,-4.810265,2.8916793,-0.14699626,-5.041418,-5.830338,-4.913839,-4.512239,-0.7368912,-3.38342
984,-5.3317876,2.580736,-3.9337676,-2.1533914,-3.5545156,-5.2213035,-4.251892,-1.2754959,-5.8753376
985,-3.9032402,-4.632636,-0.62391526,-0.66909873,3.2003279,-4.447404,-1.2055266,-1.3963369,-4.330117
986,2.6726108,-4.979454,-0.85280085,-3.180076,-5.898928,-0.7434399,-1.0353987,-0.43450844,-4.7116175
987,-2.13396,-0.82020795,-3.3797047,-2.2345717,-2.373643,2.6995726,-2.6148398,-0.3366859,-4.0072894
988,-1.5586606,-5.0487404,-0.5550476,-3.7271483,-6.394469,2.596289,-0.8195329,-0.52911276,-2.739685
989,-0.66750836,-2.0134149,-2.934608,2.7828588,-6.129102,-0.76522267,-1.2475042,-0.701134,-4.2006383
990,-5.487247,-3.3395064,2.7540624,-6.401736,-5.629846,0.20464128,-5.0798745,-2.6168542,-3.300624
991,0.55280423,-5.091217,-1.4357731,-1.4476185,-5.456958,-0.08841741,-4.6043663,-0.42226574,2.8310065
992,2.8057156,-5.6711235,-2.987734,-6.3544483,-6.7511554,-5.7911897,-0.21422932,-0.4387643,-4.8848524
993,-1.5536317,-1.1589928,-2.8580828,-5.801857,-4.5965056,-1.7973257,2.4245472,-0.47824767,-4.5087056
994,-5.7898417,-2.1347475,-0.20461649,3.119541,-6.6554017,-2.4851766,-2.6998568,-5.304488,-4.006027
995,-5.390242,-1.0456804,-5.625062,2.6005685,-4.7500496,-2.5709043,-6.5382776,0.12633908,-3.7399135
996,-5.4063706,-1.9610229,-0.09159875,-0.05222732,-6.4290633,2.9312484,-1.3256588,-0.56805795,-0.36637956
997,-2.6335766,-5.3755836,2.6888309,-3.0404603,-4.3342896,-4.086772,-1.0548825,-0.61193156,-4.949865
998,0.13273203,-4.491706,2.9361866,-5.701861,-4.373077,-5.2700844,-3.331807,-1.2173437,-4.3257275
999,-5.3782177,-1.0884336,-1.7273067,-5.3608265,-5.917574,-1.4648746,-3.7818758,-0.57062066,2.8467999
